#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	popSize	CoalescentConstant.
86000	-9206.433070878653	-9112.39961328542	-94.03345759323288	-9112.39961328542	1630.311895422782	1.0	6.0804480156402285E-5	8919.397726711588	-84.93747388936532
87000	-9214.918370031564	-9116.38168990132	-98.53668013024469	-9116.38168990132	3895.8455817908857	1.0	2.557813152787777E-5	9111.626562111654	-89.41937360904446
88000	-9197.043826374083	-9120.082500756364	-76.96132561772059	-9120.082500756364	491.23839618148367	1.0	2.0719565876841517E-4	833.821547103525	-70.23530621055511
89000	-9189.27822715318	-9114.420279826194	-74.85794732698606	-9114.420279826194	371.9154042665701	1.0	2.615504215289143E-4	907.824571106917	-68.04689617067774
90000	-9211.217529659465	-9113.739233188411	-97.47829647105404	-9113.739233188411	3180.1014470915848	1.0	3.194351504041042E-5	9989.615496608198	-88.26899508898016
91000	-9199.596074675625	-9113.723846293102	-85.8722283825229	-9113.723846293102	1117.584875431399	1.0	8.164232421045348E-5	2299.416124577954	-78.13181787171243
92000	-9198.94385043693	-9115.898973846586	-83.04487659034318	-9115.898973846586	891.3138924108987	1.0	1.1322418319266617E-4	1885.1556883115863	-75.50311090060296
93000	-9209.730447297012	-9116.81893632692	-92.91151097009235	-9116.81893632692	2401.584438377344	1.0	4.126542266813229E-5	4606.8144236731405	-84.47621908734975
94000	-9232.16586670496	-9114.75664445385	-117.40922225111045	-9114.75664445385	26163.83847592241	1.0	4.019281740607613E-6	29574.86931542952	-107.11454198102496
95000	-9221.970913363291	-9115.079579898316	-106.8913334649759	-9115.079579898316	9398.274354972165	1.0	1.0005755633512472E-5	17212.790410416375	-97.13792545001647
96000	-9225.334115155936	-9119.387292423819	-105.94682273211731	-9119.387292423819	7936.659308825444	1.0	1.2143279917925213E-5	19001.78063288036	-96.09453476083993
97000	-9200.768013809095	-9114.510855478627	-86.25715833046627	-9114.510855478627	1251.0835119060594	1.0	8.22614086950287E-5	1778.679527505433	-78.77353180095855
98000	-9193.802227681537	-9116.337162653854	-77.46506502768389	-9116.337162653854	381.0753402219751	1.0	2.6652152777035024E-4	1576.572470276999	-70.10205658066113
99000	-9196.963579373254	-9117.630397337907	-79.33318203534753	-9117.630397337907	398.0534556296249	1.0	2.4479757074456657E-4	1944.0153132204991	-71.76067117318713
100000	-9183.863271917717	-9118.405275266041	-65.45799665167631	-9118.405275266041	147.33624111103526	1.0	6.562825290300635E-4	245.19585674495562	-59.955939345208265
101000	-9190.71562827266	-9115.47930159479	-75.23632667786923	-9115.47930159479	351.7031921332118	1.0	2.7820621252201336E-4	967.2530256459181	-68.3618665562026
102000	-9193.002454286216	-9119.062911940402	-73.93954234581335	-9119.062911940402	252.58579393279098	1.0	3.7325867598507744E-4	224.90870418444277	-68.52384778513172
103000	-9196.582513972537	-9122.650407043311	-73.93210692922493	-9122.650407043311	354.61242998906187	1.0	2.7759852221691706E-4	467.7263370893451	-67.78422355414922
104000	-9194.105773554043	-9113.071958856981	-81.03381469706291	-9113.071958856981	690.8720582447155	1.0	1.426405976740038E-4	911.3953781926493	-74.21883788935345
105000	-9192.26423421938	-9116.994601718328	-75.26963250105193	-9116.994601718328	399.46265927095885	1.0	2.3935610221010426E-4	564.0641230080498	-68.93446456273978
106000	-9187.590082697012	-9118.887354191138	-68.70272850587462	-9118.887354191138	211.42500256067754	1.0	4.490033473459196E-4	347.1158454142603	-62.853069933186674
107000	-9194.653322447144	-9119.638301022094	-75.01502142504933	-9119.638301022094	311.6728182999629	1.0	3.3024394365132616E-4	1173.7565398696486	-67.94705682276845
108000	-9195.004129411136	-9117.096731638989	-77.90739777214775	-9117.096731638989	511.8589706752384	1.0	1.9806108627374764E-4	1080.146945479367	-70.92254540065585
109000	-9184.688271820827	-9120.95234435538	-63.73592746544574	-9120.95234435538	127.70775960668968	1.0	7.475075552779824E-4	202.99133565174654	-58.422764168833325
110000	-9196.967659662374	-9123.205408203321	-73.76225145905319	-9123.205408203321	288.4308204817246	1.0	3.5903313190840567E-4	984.6831627042112	-66.86993153185472
111000	-9191.309225557538	-9118.468340288511	-72.84088526902677	-9118.468340288511	288.96565992539956	1.0	3.462921449091264E-4	802.7510279762114	-66.15284065548965
112000	-9196.742714106285	-9124.740841104938	-72.00187300134706	-9124.740841104938	240.77021702027832	1.0	3.776854020176655E-4	229.58825395592885	-66.56558549693884
113000	-9193.859370430431	-9116.043055378346	-77.81631505208568	-9116.043055378346	525.2659622710075	1.0	1.890693834724916E-4	707.4980221720729	-71.2545802180887
114000	-9200.692105050322	-9117.233596530501	-83.45850851982217	-9117.233596530501	900.2056886254713	1.0	1.1143041103481906E-4	1835.684606402758	-75.94333574640316
115000	-9186.772925158275	-9118.109106484588	-68.66381867368668	-9118.109106484588	209.1912880582711	1.0	4.7695208041357407E-4	434.0766340068388	-62.59059757912137
116000	-9193.782118685021	-9114.608858823887	-79.17325986113495	-9114.608858823887	580.8375065486524	1.0	1.7516502600361318E-4	1232.341886182974	-72.05658825052024
117000	-9202.867021736161	-9117.252523159086	-85.61449857707485	-9117.252523159086	1144.9742691261613	1.0	8.475396304112958E-5	1856.4292495525901	-78.08808841377045
118000	-9191.202898013447	-9119.994703421784	-71.20819459166286	-9119.994703421784	256.8561540944895	1.0	4.042796546724255E-4	268.2914560038841	-65.61612067967354
119000	-9199.076520598628	-9115.58290492101	-83.49361567761882	-9115.58290492101	947.8162675121298	1.0	1.06621747165517E-4	1750.2129199480119	-76.02612294956056
120000	-9209.121471800272	-9121.662466724418	-87.45900507585387	-9121.662466724418	1233.0804658422878	1.0	8.556199818725262E-5	3728.1803620497735	-79.23532952084052
121000	-9209.16536085522	-9120.140138569252	-89.02522228596858	-9120.140138569252	1607.5354955701791	1.0	6.389778231928032E-5	3565.8653782388988	-80.84606023973345
122000	-9185.963738336439	-9115.029207770134	-70.93453056630538	-9115.029207770134	210.9311318677043	1.0	4.6252338085331785E-4	724.0903876021138	-64.34961433695783
123000	-9195.605411263585	-9122.01481203239	-73.59059923119521	-9122.01481203239	309.39019906048577	1.0	3.1712585532872107E-4	643.141679453585	-67.12423418993278
124000	-9204.810604060893	-9118.580212312378	-86.23039174851542	-9118.580212312378	841.4693306580905	1.0	1.1175077741063224E-4	773.9836099380599	-79.57884105094053
125000	-9185.96049665405	-9117.425425071428	-68.53507158262242	-9117.425425071428	214.58215781419761	1.0	4.7248127978155276E-4	429.9638687777451	-62.471370403563476
126000	-9194.76977664204	-9116.392690769577	-78.37708587246306	-9116.392690769577	501.0649694141233	1.0	1.9214160847123824E-4	633.8031891757207	-71.92534739338595
127000	-9206.459184637122	-9115.964240713385	-90.49494392373683	-9115.964240713385	1511.0176513937422	1.0	6.686630566276773E-5	5039.004765596424	-81.96998004931419
128000	-9215.386617684762	-9115.715910366875	-99.67070731788745	-9115.715910366875	4156.759011505527	1.0	2.27804725861197E-5	11230.842673756373	-90.34428823523584
129000	-9210.628426068675	-9116.811095654059	-93.81733041461618	-9116.811095654059	2630.533785873225	1.0	3.662494146096565E-5	4325.972928142257	-85.4449380660649
130000	-9213.273100665101	-9115.391564278609	-97.8815363864926	-9115.391564278609	3883.006424041143	1.0	2.5965180712234977E-5	8701.145663258183	-88.81032640508772
131000	-9222.212912016523	-9114.528612998618	-107.68429901790444	-9114.528612998618	10236.732344542446	1.0	9.916931326480225E-6	23458.90984820799	-97.62129336531
132000	-9222.915656854935	-9119.300442722337	-103.61521413259862	-9119.300442722337	4674.809340038657	1.0	2.071815816715141E-5	22386.170786978706	-93.59901546099158
133000	-9217.462482284018	-9114.594289981484	-102.86819230253377	-9114.594289981484	6695.950525166054	1.0	1.5184229966363114E-5	10471.526314551587	-93.61177722948968
134000	-9223.808582550211	-9119.99445879558	-103.81412375463177	-9119.99445879558	6438.325800221079	1.0	1.564791309255368E-5	18346.922158217352	-93.99690664501469
135000	-9204.329351431179	-9115.928458168435	-88.40089326274364	-9115.928458168435	1509.8565908239648	1.0	6.603132931216303E-5	2104.755537906429	-80.74893865738242
136000	-9190.447945040023	-9121.170390284306	-69.27755475571803	-9121.170390284306	223.7542684561791	1.0	4.8071503981046617E-4	449.5497946404247	-63.16930813009878
137000	-9195.42013654776	-9119.391486929138	-76.0286496186221	-9119.391486929138	423.53829609129815	1.0	2.4177289536199187E-4	940.0105418542853	-69.18275852868233
138000	-9185.394322306136	-9119.982972477717	-65.41134982841801	-9119.982972477717	163.47356415666871	1.0	6.146144095835483E-4	307.3627683891368	-59.68332112244608
139000	-9199.663662622272	-9119.679814035033	-79.98384858723948	-9119.679814035033	523.9441471932638	1.0	1.960211317914429E-4	451.0367390232961	-73.8722997898056
140000	-9191.444896974865	-9113.983036667018	-77.4618603078477	-9113.983036667018	485.1083679046279	1.0	1.9395159476065337E-4	721.3841439778452	-70.88068851913486
141000	-9191.293488568339	-9116.840436889688	-74.45305167865008	-9116.840436889688	344.7355099219719	1.0	2.7745846514906045E-4	799.5322697609115	-67.76902478476296
142000	-9190.183943975482	-9122.148419039553	-68.03552493592883	-9122.148419039553	189.7845803008199	1.0	5.153220912346989E-4	210.41642937431683	-62.68643637173403
143000	-9192.53036861124	-9123.383321120882	-69.14704749035769	-9123.383321120882	219.00563712491487	1.0	4.376343986020572E-4	391.4222346764494	-63.17726062894472
144000	-9182.869539495488	-9118.854324660322	-64.01521483516578	-9118.854324660322	133.16253629989714	1.0	7.41944908153789E-4	188.75006747089876	-58.77479108957499
145000	-9187.333493938742	-9120.798776567013	-66.53471737172993	-9120.798776567013	176.62650068524883	1.0	6.117343655978686E-4	390.43436055597743	-60.56745750734477
146000	-9191.947482407133	-9115.931140309414	-76.01634209771815	-9115.931140309414	448.6091075688107	1.0	2.264214010260995E-4	911.6953415848078	-69.20103621873253
147000	-9209.660554441307	-9116.99188007011	-92.66867437119566	-9116.99188007011	2339.0350532755497	1.0	4.222339751791939E-5	4851.7008638679645	-84.18158975516174
148000	-9198.184591953877	-9117.06009814299	-81.1244938108859	-9117.06009814299	672.3467651249387	1.0	1.4761572235631786E-4	1695.1174436747397	-73.68898650516799
149000	-9197.48394538921	-9116.381043134403	-81.10290225480708	-9116.381043134403	748.0466523961663	1.0	1.3649938133187409E-4	1483.0726850436547	-73.8010309017032
150000	-9207.36764234198	-9119.227800664468	-88.13984167751241	-9119.227800664468	1369.9208413548276	1.0	7.288181712385498E-5	3601.5680936733556	-79.95071706633038
151000	-9201.625137961644	-9117.135056729441	-84.49008123220291	-9117.135056729441	1031.7799018205487	1.0	9.629282473428813E-5	2240.1168571433245	-76.77579792034699
152000	-9199.639562330214	-9124.30122354899	-75.33833878122417	-9124.30122354899	384.18470527591836	1.0	2.4900940314573973E-4	1015.859109872363	-68.41484883408697
153000	-9196.481431601416	-9117.221090866355	-79.26034073506167	-9117.221090866355	534.2706216054529	1.0	1.7868764387821322E-4	1555.3099091464555	-71.91091063181918
154000	-9205.688469327495	-9116.83322147075	-88.85524785674528	-9116.83322147075	1625.8026009998982	1.0	6.250573508223003E-5	2215.436579082873	-81.15204309252184
155000	-9211.931057747966	-9116.54183048738	-95.38922726058611	-9116.54183048738	2599.4228266976966	1.0	3.740167926139679E-5	8464.055240366495	-86.345643580001
156000	-9214.727708269062	-9116.907434985043	-97.82027328401878	-9116.907434985043	3974.2226253232507	1.0	2.571019311508263E-5	7561.187477094408	-88.88948975349025
157000	-9224.979124326492	-9112.248855053269	-112.7302692732222	-9112.248855053269	16460.872470331815	1.0	6.114701059293508E-6	38555.12213892095	-102.17042503304624
158000	-9223.502183951487	-9114.50521113108	-108.99697282040769	-9114.50521113108	12022.596428686576	1.0	7.981976933401583E-6	23078.427615753633	-98.95031922967344
159000	-9218.87181729591	-9124.319358228753	-94.55245906715747	-9124.319358228753	2641.673891187675	1.0	3.6456246515024544E-5	5962.34006269795	-85.85924075618681
160000	-9209.818460218996	-9118.479522530815	-91.33893768818018	-9118.479522530815	1767.15526976741	1.0	5.641916424732775E-5	4948.794319749126	-82.83203843405371
161000	-9208.456044500897	-9116.815332200378	-91.64071230051971	-9116.815332200378	1960.6404777668756	1.0	5.1962254026949576E-5	4209.890963052197	-83.29552027369122
162000	-9211.262507919733	-9114.409141938488	-96.85336598124563	-9114.409141938488	3541.158784813185	1.0	2.7803258217736338E-5	5816.964486618438	-88.18483214245606
163000	-9197.31132764522	-9119.199531787006	-78.1117958582136	-9119.199531787006	595.0221587635868	1.0	1.7992780048301253E-4	939.5326372892446	-71.2664133009648
164000	-9210.033755587421	-9115.177412706844	-94.85634288057662	-9115.177412706844	2214.1535158324746	1.0	4.46444131198072E-5	8676.816456624074	-85.78793290786797
165000	-9205.096618371259	-9115.319679376089	-89.77693899517087	-9115.319679376089	1290.5839685832143	1.0	7.424726268608923E-5	5212.417372270112	-81.21813998103211
166000	-9188.818647475815	-9115.946915863617	-72.87173161219764	-9115.946915863617	291.13552035161297	1.0	3.375399300917467E-4	753.4063391868996	-66.24712690286984
167000	-9186.699667976609	-9123.572623915397	-63.12704406121162	-9123.572623915397	108.01026690643805	1.0	9.885786725147788E-4	327.9242209782786	-57.33426151312266
168000	-9198.516622677113	-9119.767820238616	-78.74880243849694	-9119.767820238616	562.6813931996157	1.0	1.7192496570518753E-4	839.7288914516927	-72.01572334702581
169000	-9196.229058448605	-9116.537052089405	-79.69200635920103	-9116.537052089405	635.094434627552	1.0	1.6492314729417006E-4	983.1767691140437	-72.80121742906191
170000	-9199.923981387119	-9116.139393218413	-83.78458816870642	-9116.139393218413	921.7274312898492	1.0	1.0195148584802768E-4	1585.9673396444184	-76.41563835963387
171000	-9207.30412284692	-9116.65250397319	-90.65161887373014	-9116.65250397319	1791.9146261450803	1.0	5.8211876793859267E-5	4492.558401215734	-82.2414412554428
172000	-9200.852622575925	-9113.731111703348	-87.12151087257648	-9113.731111703348	1287.2487156806128	1.0	7.53968022784171E-5	2741.139148750317	-79.2053820118744
173000	-9202.896526929992	-9113.29391446755	-89.60261246244318	-9113.29391446755	1531.3258729597765	1.0	6.233434012965257E-5	4122.758307119335	-81.27833475209016
174000	-9201.615219174118	-9116.018656197955	-85.59656297616296	-9116.018656197955	889.9661110016017	1.0	1.1036371735825902E-4	3326.9478100029037	-77.48675238707158
175000	-9204.722072921159	-9119.446014743067	-85.27605817809179	-9119.446014743067	961.6049471993219	1.0	1.036904888633329E-4	2797.5889755710587	-77.33954493302416
176000	-9207.889093717575	-9119.920063989042	-87.9690297285316	-9119.920063989042	1290.2259292682734	1.0	7.244052261483826E-5	2762.326164839277	-80.04520131144056
177000	-9208.238034151147	-9113.937997078954	-94.30003707219346	-9113.937997078954	2453.99423721355	1.0	3.9030774997084456E-5	5788.443572202338	-85.63641835085427
178000	-9190.797868496094	-9116.76280631358	-74.03506218251533	-9116.76280631358	340.2234236619346	1.0	2.8132028422696656E-4	767.8712655380455	-67.3914400864153
179000	-9188.078738764198	-9117.495762172757	-70.58297659144066	-9117.495762172757	245.84046015654067	1.0	4.238627364754859E-4	633.9914788249333	-64.13094107743298
180000	-9201.30445335064	-9118.211473718477	-83.09297963216326	-9118.211473718477	935.3203607421419	1.0	1.0808990664457176E-4	1181.4672401324851	-76.01846726327366
181000	-9194.611518526219	-9117.30313218829	-77.30838633792825	-9117.30313218829	512.6746805465875	1.0	2.0282256901076718E-4	983.2312401015726	-70.41754200627807
182000	-9187.433564881536	-9115.899576856827	-71.53398802470807	-9115.899576856827	289.8408297926055	1.0	3.3120050804364234E-4	466.23100507491847	-65.38930679436562
183000	-9191.958648936838	-9120.868578437829	-71.09007049900927	-9120.868578437829	278.1456326472461	1.0	3.3568027795332776E-4	382.94399501388233	-65.14218174763866
184000	-9209.73180520391	-9115.43177956847	-94.30002563544039	-9115.43177956847	1896.1852008908056	1.0	5.474055734559332E-5	1386.4771041587962	-87.06550428392964
185000	-9205.496047502478	-9116.492569307982	-89.00347819449664	-9116.492569307982	1257.8794114946154	1.0	8.141607431073277E-5	4627.068788137392	-80.56379933901819
186000	-9208.599787293417	-9118.88622157531	-89.71356571810666	-9118.88622157531	1550.0243332987427	1.0	6.359378499779546E-5	1911.61441700933	-82.15786230957646
187000	-9206.82127660634	-9118.335461403187	-88.48581520315454	-9118.335461403187	1551.0921320977902	1.0	6.606590399601055E-5	2952.783640990178	-80.4953115916227
188000	-9210.01124921236	-9121.322803051908	-88.688446160453	-9121.322803051908	1425.330096365864	1.0	7.062019947549504E-5	1437.1106157677789	-81.41805630046265
189000	-9196.401596109072	-9116.147565142795	-80.25403096627637	-9116.147565142795	679.9648846516312	1.0	1.4186521634944682E-4	1375.6036203148726	-73.02738305591389
190000	-9185.636559224358	-9117.824387170305	-67.81217205405316	-9117.824387170305	188.10101777608233	1.0	5.462076086063819E-4	222.49402498615032	-62.40727180680227
191000	-9198.02525212275	-9117.258567284427	-80.76668483832388	-9117.258567284427	713.1113638346707	1.0	1.4130882225855618E-4	1438.7178065761098	-73.49517725450609
192000	-9192.243178524304	-9120.755057723352	-71.48812080095173	-9120.755057723352	299.2472142464741	1.0	3.230792974854389E-4	431.26243081814215	-65.42140400793605
193000	-9184.46391707359	-9115.030635211122	-69.43328186246826	-9115.030635211122	233.78266084515693	1.0	4.285898044205147E-4	391.98277728761445	-63.46206395913377
194000	-9185.836356909904	-9121.188428414149	-64.64792849575407	-9121.188428414149	134.7247744404589	1.0	7.562361183873278E-4	355.622999343991	-58.77405731663555
195000	-9182.974102661256	-9119.608424497586	-63.3656781636693	-9119.608424497586	127.79729338229924	1.0	7.486846859895505E-4	214.36651643125774	-57.99799092003065
196000	-9186.69613278885	-9113.878577004207	-72.81755578464171	-9113.878577004207	314.912459537873	1.0	3.2367467619116294E-4	638.314402113238	-66.35872482939871
197000	-9189.330430975377	-9114.577702647444	-74.75272832793169	-9114.577702647444	362.9635810181091	1.0	2.668366689038589E-4	863.2539243483794	-67.99201944565584
198000	-9193.97144337829	-9119.46778776521	-74.50365561307932	-9119.46778776521	301.02819212939613	1.0	3.1572556129923793E-4	1054.1196773467518	-67.54319434455407
199000	-9200.117007384482	-9115.301633407431	-84.81537397705097	-9115.301633407431	1070.1030239582187	1.0	9.814648081073852E-5	1862.5692565474853	-77.28566184276511
200000	-9213.886676329364	-9120.692428685557	-93.19424764380636	-9120.692428685557	1616.2716847230913	1.0	5.964137467858525E-5	7967.33640308805	-84.2111421307551
201000	-9217.057035193857	-9114.363857970495	-102.69317722336135	-9114.363857970495	5953.032132140527	1.0	1.6769552360540192E-5	14738.539020698589	-93.09495617917229
202000	-9217.759539632056	-9115.46330140359	-102.29623822846564	-9115.46330140359	6059.306681167895	1.0	1.6959509201695933E-5	11013.193381269417	-92.98938899709144
203000	-9218.067104638265	-9117.182536054019	-100.88456858424638	-9117.182536054019	4842.889524090305	1.0	2.099975278893713E-5	13696.47271526736	-91.35967497161911
204000	-9214.866597892395	-9119.144155487917	-95.72244240447733	-9119.144155487917	3283.9702453836035	1.0	2.8593121863022757E-5	6018.536707598999	-87.01984296754863
205000	-9196.699911599535	-9117.63080871453	-79.069102885005	-9117.63080871453	561.9669234685555	1.0	1.7916730914352026E-4	1460.760426053319	-71.78239046613001
206000	-9198.000971472182	-9113.659234030987	-84.34173744119485	-9113.659234030987	879.4175536924304	1.0	1.1139501949553237E-4	887.5811710865964	-77.55323746364826
207000	-9189.777803333303	-9115.846666527323	-73.93113680598114	-9115.846666527323	357.4801466167961	1.0	2.7913226364925127E-4	710.858337827121	-67.36466363959195
208000	-9199.76532276741	-9121.149915212192	-78.61540755521852	-9121.149915212192	601.1769385295431	1.0	1.6490591653757567E-4	936.6892070675781	-71.77305601736343
209000	-9203.174102544466	-9122.008665720938	-81.16543682352898	-9122.008665720938	674.3795529669433	1.0	1.4662185409802865E-4	1627.5343596638427	-73.77061533774048
210000	-9201.786307410624	-9116.235440731942	-85.55086667868339	-9116.235440731942	1122.672464849786	1.0	8.813080557660978E-5	1675.840358067815	-78.12679665392761
211000	-9205.192345366446	-9114.998036408324	-90.19430895812243	-9114.998036408324	1673.7921778794866	1.0	5.756128462107706E-5	3989.746174088213	-81.90282606577881
212000	-9207.896212013758	-9119.385824231675	-88.51038778208401	-9119.385824231675	1473.8069895332342	1.0	6.716134847293633E-5	2668.255951078756	-80.62120744596214
213000	-9208.654713279622	-9114.912221874238	-93.74249140538498	-9114.912221874238	2544.613168496161	1.0	4.018975065302759E-5	4461.809901521517	-85.33918163517244
214000	-9217.050141278783	-9121.478543243466	-95.57159803531825	-9121.478543243466	3125.8938307047492	1.0	3.073559091515903E-5	6301.676425464234	-86.82302705905671
215000	-9214.889732233365	-9118.818825061733	-96.07090717163166	-9118.818825061733	3049.0877484290854	1.0	3.1429269837805305E-5	7796.876500776868	-87.10942868777329
216000	-9216.202933968769	-9114.271587722613	-101.93134624615556	-9114.271587722613	5700.340230462679	1.0	1.7401217174797028E-5	7863.374299518958	-92.96137515266201
217000	-9215.184920320036	-9114.231630484113	-100.95328983592262	-9114.231630484113	5377.689493134361	1.0	1.8569766617226075E-5	7352.575993428272	-92.05048382982149
218000	-9206.757855260748	-9113.872824772672	-92.88503048807549	-9113.872824772672	2354.5306973314086	1.0	4.3363259381969704E-5	4015.883121889552	-84.58701793024258
219000	-9210.752775089128	-9118.63364654503	-92.11912854409749	-9118.63364654503	2221.2732430111573	1.0	4.283259964713384E-5	3172.854183497007	-84.0567417089762
220000	-9201.418829750604	-9114.80226493826	-86.61656481234381	-9114.80226493826	1199.5687633713908	1.0	8.36465877130035E-5	2742.65710761265	-78.69988233555895
221000	-9210.184874624721	-9115.353074747736	-94.83179987698526	-9115.353074747736	2034.0628314542284	1.0	5.142334310109588E-5	9175.291017421307	-85.70753048604547
222000	-9206.032593318361	-9117.490620470304	-88.54197284805784	-9117.490620470304	1469.8453502815066	1.0	6.648590092208186E-5	2806.26355267867	-80.6023636671166
223000	-9186.484338131082	-9118.316551235437	-68.16778689564535	-9118.316551235437	191.20859948703648	1.0	5.100161761185682E-4	418.7853388191551	-62.13042842485689
224000	-9199.572766370706	-9116.345072304013	-83.22769406669315	-9116.345072304013	926.7225936337175	1.0	1.0317634763748923E-4	1470.5096305557713	-75.93432975954967
225000	-9201.135706523519	-9114.67612563334	-86.45958089017925	-9114.67612563334	1221.1405566685203	1.0	7.767450042763805E-5	2419.8297267845364	-78.6681284343368
226000	-9210.107835292943	-9118.722280901049	-91.38555439189486	-9118.722280901049	1852.604983369646	1.0	5.141151673657452E-5	4761.560771562959	-82.91722360522911
227000	-9215.002709196024	-9117.741898690589	-97.26081050543553	-9117.741898690589	3545.4935045322827	1.0	2.876335313815615E-5	6617.689533181341	-88.46330893053833
228000	-9205.96987818509	-9117.427079610148	-88.54279857494193	-9117.427079610148	1384.6214103504121	1.0	7.035397937418762E-5	3713.0082306440095	-80.32320090405736
229000	-9204.312269647364	-9119.224404528466	-85.08786511889836	-9119.224404528466	1084.000811319246	1.0	9.023415558826806E-5	1816.8013481953985	-77.58303238603585
230000	-9213.372318045731	-9117.030823253861	-96.34149479186952	-9117.030823253861	3459.924441971055	1.0	2.9552508272431827E-5	5597.3803453394885	-87.71144082007181
231000	-9223.803469041437	-9120.44208560433	-103.3613834371058	-9120.44208560433	5913.071940770452	1.0	1.768475349962799E-5	17794.236244055097	-93.57475355977603
232000	-9228.7515972149	-9121.611073770127	-107.14052344477173	-9121.611073770127	7946.226295464537	1.0	1.240283343796266E-5	28944.984052670206	-96.86737123921161
233000	-9216.784982757925	-9117.600442169532	-99.18454058839154	-9117.600442169532	4789.89784595288	1.0	2.1883220398109546E-5	8246.628416952175	-90.16698086932698
234000	-9221.858201304269	-9120.649650201267	-101.20855110300243	-9120.649650201267	5482.438792238647	1.0	1.8509673057249245E-5	9613.58357486528	-92.03761876993792
235000	-9221.910198376436	-9114.39117501626	-107.51902336017544	-9114.39117501626	8014.6913580921255	1.0	1.1930559370468345E-5	27656.166581513524	-97.2914193552513
236000	-9215.168072644416	-9115.668002317001	-99.50007032741365	-9115.668002317001	4291.85428236935	1.0	2.2518509101543945E-5	10039.52729239458	-90.28578501770717
237000	-9201.491762091719	-9118.107316266509	-83.38444582521018	-9118.107316266509	863.8633169499667	1.0	1.1295430939213678E-4	2200.418742000888	-75.68804286670249
238000	-9194.468977611266	-9113.451256463874	-81.01772114739272	-9113.451256463874	521.6020963341675	1.0	1.8714048818095497E-4	2188.7322395345586	-73.32664337825868
239000	-9204.584775911246	-9117.193828966234	-87.39094694501225	-9117.193828966234	1051.868325851209	1.0	9.1576515595614E-5	3952.5058259955604	-79.10884190192704
240000	-9193.367001171986	-9116.612722657326	-76.75427851465983	-9116.612722657326	395.82878484311425	1.0	2.6210584626157964E-4	1267.6631923263442	-69.60934803613995
241000	-9199.89777519659	-9114.34237071015	-85.55540448644108	-9114.34237071015	1117.3874752198315	1.0	8.86934097981283E-5	1892.1509715868658	-78.00993494530503
242000	-9211.687138089934	-9117.019894564393	-94.66724352553989	-9117.019894564393	2785.1401734374917	1.0	3.392474418532035E-5	5591.353592288241	-86.03826684339224
