#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@popSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant.
88000	-11142.024538897846	-11045.77338320594	-96.25115569190517	-11045.77338320594	2387.6263626756504	5.985144051018034E-5	1.0	7591.014537843595	-87.31643516274815
89000	-11127.709432509253	-11049.086404970949	-78.62302753830429	-11049.086404970949	420.4403427407495	3.5196755128528E-4	1.0	682.8035367481946	-72.0968203676256
90000	-11125.112418547526	-11046.39840956919	-78.7140089783355	-11046.39840956919	458.5392500682899	3.2329643761916594E-4	1.0	926.924919827457	-71.88213640868462
91000	-11131.86275835148	-11049.488166933805	-82.37459141767629	-11049.488166933805	624.3804917749547	2.4109960532177007E-4	1.0	1788.11025302376	-74.88567680107893
92000	-11128.456885306268	-11051.596879217215	-76.86000608905361	-11051.596879217215	424.0781197266834	3.635274321866054E-4	1.0	818.2820762722088	-70.15279897537472
93000	-11135.697697172978	-11048.302607112544	-87.39509006043332	-11048.302607112544	984.1492981926771	1.497647826059601E-4	1.0	1421.2822700185163	-80.1357753102483
94000	-11128.279570427334	-11049.531885812687	-78.7476846146475	-11049.531885812687	374.3661495020697	3.9528238230130926E-4	1.0	1537.9998253601805	-71.40944657813186
95000	-11126.788333040997	-11047.757776212538	-79.03055682845934	-11047.757776212538	445.7361328427496	3.35190256412221E-4	1.0	1307.6847377121144	-71.85454335170766
96000	-11133.42248875407	-11047.810025517188	-85.6124632368809	-11047.810025517188	701.510731676862	1.979035595415573E-4	1.0	3110.4921350010723	-77.56992700146107
97000	-11139.551468327152	-11050.345760810815	-89.20570751633728	-11050.345760810815	1116.154763002256	1.1679328845054373E-4	1.0	3428.7762816339978	-81.06574880903749
98000	-11132.372819670321	-11048.47596402152	-83.8968556488025	-11048.47596402152	706.1046198725008	2.0638484601945707E-4	1.0	2309.686990008725	-76.15198835662864
99000	-11133.218620082009	-11048.812894979828	-84.40572510218121	-11048.812894979828	772.9147918494486	1.8703317327445722E-4	1.0	1645.4476646057165	-76.99995733946574
100000	-11132.60088412735	-11052.064931303255	-80.5359528240957	-11052.064931303255	499.1586813355072	3.0439076790988724E-4	1.0	1783.8498499379573	-73.04942367933079
101000	-11127.228915965381	-11051.45526339353	-75.7736525718528	-11051.45526339353	308.03613741913654	4.467043270755124E-4	1.0	873.415279810142	-69.00124143632402
102000	-11131.248028668284	-11050.652688314058	-80.5953403542257	-11050.652688314058	511.4046936293073	2.646042639656761E-4	1.0	1139.564641394495	-73.55693877929066
103000	-11138.733743805382	-11050.94204022918	-87.7917035762015	-11050.94204022918	983.8970161553542	1.4160482077275467E-4	1.0	2375.0924431265366	-80.01891193706855
104000	-11146.312859257161	-11049.55040064709	-96.76245861007115	-11049.55040064709	2672.994962132095	5.225910883799175E-5	1.0	6148.861067778397	-88.03843645865194
105000	-11141.07273000929	-11048.0762745445	-92.99645546478892	-11048.0762745445	1787.1153405740818	7.697275811984106E-5	1.0	3918.003029096281	-84.72311809316164
106000	-11156.984761342737	-11051.742057463054	-105.2427038796826	-11051.742057463054	6143.379978190489	2.4160144287070467E-5	1.0	17954.069078224376	-95.4471318218617
107000	-11152.536702034027	-11051.223591147287	-101.3131108867401	-11051.223591147287	4206.948325747721	3.293161074657478E-5	1.0	9970.88855499308	-92.10568590488752
108000	-11144.46815096866	-11048.267699909595	-96.20045105906526	-11048.267699909595	2246.3431417902275	6.38637707851062E-5	1.0	7986.050255135629	-87.21499947855736
109000	-11143.44288549161	-11047.275054721666	-96.16783076994437	-11047.275054721666	2288.291091586553	6.274920134418445E-5	1.0	4500.767024566649	-87.75582765880719
110000	-11133.224141220006	-11045.184780471662	-88.03936074834337	-11045.184780471662	931.9909335166477	1.5547942949174334E-4	1.0	3957.009194537659	-79.75611698334738
111000	-11131.415653893337	-11048.711291707494	-82.70436218584356	-11048.711291707494	646.3284520635943	2.1367615747466947E-4	1.0	1385.2669881772972	-75.47071401455297
112000	-11136.684564161664	-11050.815604626667	-85.86895953499685	-11050.815604626667	921.1557923121107	1.581512214072793E-4	1.0	1757.4240685399793	-78.39735511649003
113000	-11149.652611650235	-11055.758645371954	-93.89396627828143	-11055.758645371954	1856.1369834229413	7.28633594738854E-5	1.0	5236.1187527066695	-85.33063047146553
114000	-11136.05052588558	-11051.56438270016	-84.48614318541821	-11051.56438270016	721.6588295187665	1.9244380183724218E-4	1.0	1247.870378265829	-77.35694950545208
115000	-11133.763675312191	-11046.791445297746	-86.9722300144465	-11046.791445297746	982.2079408543696	1.457175899606751E-4	1.0	2371.166685059935	-79.20109262926633
116000	-11147.694300007983	-11049.444606669715	-98.24969333826854	-11049.444606669715	3001.8791087476693	4.9364422278626004E-5	1.0	9845.751576425322	-89.05489800918224
117000	-11160.352788804594	-11049.148837783876	-111.2039510207175	-11049.148837783876	10171.232706513649	1.2780785606085135E-5	1.0	27758.339165835732	-100.97265943620658
118000	-11165.671519453696	-11049.660636349483	-116.01088310421252	-11049.660636349483	17291.96835237082	8.388061814675879E-6	1.0	31492.998119353917	-105.65336258603236
119000	-11176.748929499736	-11047.962687209232	-128.7862422905039	-11047.962687209232	58222.40887822538	2.2339991223284816E-6	1.0	111126.37053478153	-117.16781898449238
120000	-11157.043456243544	-11046.498195823804	-110.54526041974042	-11046.498195823804	9702.691713292354	1.4856436034134612E-5	1.0	34985.23632834131	-100.08257898744985
121000	-11167.10619810341	-11051.028048480715	-116.0781496226961	-11051.028048480715	17774.548164793603	7.63292633062013E-6	1.0	45268.45390191535	-105.35778393566763
122000	-11163.069883999544	-11045.044141099403	-118.02574290014138	-11045.044141099403	22537.639855175756	6.450840947492276E-6	1.0	47804.82109835706	-107.25086112694957
123000	-11148.86618185616	-11051.489354634274	-97.37682722188569	-11051.489354634274	2804.460835505216	5.324937993139004E-5	1.0	6512.841236017992	-88.59529614011146
124000	-11150.520407982009	-11046.969558877488	-103.550849104521	-11046.969558877488	4553.340084204003	3.1456957701731916E-5	1.0	17844.670371160188	-93.76138894054318
125000	-11149.727922694818	-11045.47629280609	-104.25162988872691	-11045.47629280609	5651.183072527039	2.600494682314111E-5	1.0	11353.549688825557	-94.91434416679866
126000	-11156.382243131759	-11049.871203282892	-106.51103984886703	-11049.871203282892	6363.402934795631	2.4286841619912008E-5	1.0	25125.92743829136	-96.3793842912201
127000	-11150.670334350942	-11046.430458716246	-104.23987563469633	-11046.430458716246	5336.570217800054	2.531366132907921E-5	1.0	11769.275604455923	-94.86662798226162
128000	-11158.410329555123	-11047.856476827024	-110.55385272809896	-11047.856476827024	9310.417893506772	1.5199233305795256E-5	1.0	13324.89380635252	-101.05646344860118
129000	-11150.199775351575	-11046.705270247088	-103.49450510448706	-11046.705270247088	4989.2844749162205	2.8261700612815955E-5	1.0	14848.207446152472	-93.88887067823914
130000	-11137.726949875623	-11046.540788336617	-91.18616153900656	-11046.540788336617	1272.2022534639718	1.1394536719264143E-4	1.0	5357.067560768668	-82.59998953152534
131000	-11140.97473827662	-11046.21374788803	-94.76099038858985	-11046.21374788803	1853.8543465763576	7.826093077615943E-5	1.0	7298.034749691496	-85.86563001006854
132000	-11144.044209826261	-11053.454026599462	-90.5901832267993	-11053.454026599462	1262.3798125219942	1.1523148767258466E-4	1.0	4624.101915020327	-82.15114577624439
133000	-11138.976828285702	-11046.250373523815	-92.72645476188657	-11046.250373523815	1684.0245071597465	8.384022880968228E-5	1.0	4314.657078975891	-84.3566816333751
134000	-11142.539631344598	-11049.88417407674	-92.65545726785717	-11049.88417407674	1640.3047452682363	8.5320814824294E-5	1.0	4263.4181961938375	-84.29763075686657
135000	-11146.970033209489	-11048.758921132983	-98.21111207650532	-11048.758921132983	2874.4067702656107	4.641303861264678E-5	1.0	5980.550918517444	-89.51484410696168
136000	-11132.734029317298	-11045.0116482266	-87.72238109069876	-11045.0116482266	1001.9098150917306	1.478958565089806E-4	1.0	3419.3298238679276	-79.58518123777773
137000	-11153.55427230284	-11047.346537665546	-106.20773463729267	-11047.346537665546	5529.729927357288	2.529738590313071E-5	1.0	24487.577860841593	-96.10181339542915
138000	-11149.291321961615	-11050.057123326851	-99.23419863476336	-11050.057123326851	3023.12768189074	4.282428481328358E-5	1.0	6575.056491658623	-90.44316018586706
139000	-11168.342442400019	-11047.507947477969	-120.83449492204943	-11047.507947477969	28919.464805468477	5.236370406378266E-6	1.0	86006.76143877467	-109.47231372852318
140000	-11165.519600698673	-11043.578781791144	-121.94081890752902	-11043.578781791144	31787.243210663448	4.402088295315126E-6	1.0	54870.49272741619	-111.02808789761079
141000	-11177.126843577918	-11052.156566298294	-124.97027727962492	-11052.156566298294	43037.905270698604	3.307628943277098E-6	1.0	72087.41891726946	-113.784642466484
142000	-11163.302829203076	-11047.60144904271	-115.70138016036617	-11047.60144904271	13434.941767774952	1.1250445372997534E-5	1.0	71698.36998007761	-104.521156867927
143000	-11188.790179578791	-11051.832574055967	-136.9576055228245	-11051.832574055967	155576.7683124489	1.0130927801016858E-6	1.0	276100.13477752154	-124.42908663675888
144000	-11183.732334622679	-11049.09057418523	-134.6417604374492	-11049.09057418523	127854.224570328	1.2452368379808646E-6	1.0	268976.7398639908	-122.13938025151097
145000	-11182.181065916377	-11046.31084111893	-135.87022479744672	-11046.31084111893	119643.66564399365	1.182128685162113E-6	1.0	208044.92859096525	-123.62471545924735
146000	-11176.056828476016	-11047.110081239116	-128.9467472368999	-11047.110081239116	59662.868001111136	2.3988850500855353E-6	1.0	212714.56921586877	-116.67904074150886
147000	-11142.5719569998	-11045.876058731403	-96.69589826839757	-11045.876058731403	2079.311336461962	6.67324740414024E-5	1.0	9588.645376678478	-87.52756336423263
148000	-11156.631505202358	-11048.43484392072	-108.19666128163774	-11048.43484392072	7842.713637955183	1.7501123729418046E-5	1.0	18303.634791956938	-98.38180634001976
149000	-11154.418405913088	-11052.589952860411	-101.82845305267648	-11052.589952860411	4072.9063415781734	3.497878991912337E-5	1.0	7974.102753481626	-92.8444986387533
150000	-11128.443003174436	-11053.587782080775	-74.85522109366129	-11053.587782080775	318.41784235225646	4.591628962581465E-4	1.0	591.1771902760105	-68.47310530684871
151000	-11134.095818256033	-11051.332709480457	-82.76310877557569	-11051.332709480457	646.8817217101275	2.1446459665599573E-4	1.0	1537.7475091695783	-75.42503480727746
152000	-11126.243756570102	-11051.493228768919	-74.75052780118375	-11051.493228768919	338.2805988256119	4.632830711332402E-4	1.0	675.4915294624652	-68.23508718351798
153000	-11139.832770613695	-11048.315873303283	-91.51689731041157	-11048.315873303283	1615.5300780514317	9.294524516244178E-5	1.0	3981.167424144412	-83.22756693249441
154000	-11140.937618749816	-11048.79471309586	-92.14290565395645	-11048.79471309586	1453.9091040950227	9.912312074405713E-5	1.0	2339.7851042291504	-84.38509128562137
155000	-11142.287166448014	-11050.673462263794	-91.61370418421923	-11050.673462263794	1499.9385282607218	9.759143562465399E-5	1.0	5202.972286389057	-83.05671884941071
156000	-11151.445613770082	-11047.767664874102	-103.67794889598079	-11047.767664874102	5596.817843521699	2.607659790112317E-5	1.0	9719.718306931605	-94.4960369797146
157000	-11135.834525625187	-11051.58296679548	-84.25155882970607	-11051.58296679548	783.1099457692297	1.820873393268478E-4	1.0	1424.9812311167832	-76.98964490823617
158000	-11138.59509406185	-11050.547262436932	-88.04783162491644	-11050.547262436932	1183.5852938651733	1.3056306627153073E-4	1.0	2369.7346218729826	-80.27729837095006
159000	-11135.048976882132	-11047.411840087816	-87.63713679431629	-11047.411840087816	1051.4115608149257	1.3934805828652168E-4	1.0	3149.412281209584	-79.58216565729812
160000	-11129.91460067926	-11044.739608182741	-85.17499249651941	-11044.739608182741	795.0714195395844	1.7727467400009662E-4	1.0	2509.6704204172643	-77.34708577962171
161000	-11130.629497217871	-11047.43289787781	-83.19659934006151	-11047.43289787781	634.3207550188255	2.3830784666728085E-4	1.0	857.1127418212714	-76.44302987606571
162000	-11130.057624155763	-11048.487465244132	-81.57015891163148	-11048.487465244132	626.4078698624996	2.386264388197886E-4	1.0	1474.9477659053857	-74.27378105643011
163000	-11130.2212383111	-11047.636044237952	-82.58519407314803	-11047.636044237952	547.838263773687	2.523723576443437E-4	1.0	1958.1356850740967	-75.0054459546679
164000	-11148.706270158173	-11049.146591134557	-99.55967902361603	-11049.146591134557	3930.2132834530744	3.8376280990362176E-5	1.0	9029.814673508707	-90.45139190083657
165000	-11136.163308257244	-11052.84343570032	-83.31987255692388	-11052.84343570032	599.3882298590768	2.4915462818238954E-4	1.0	2409.7366753302535	-75.53259979975729
166000	-11130.534515380183	-11050.56179000904	-79.97272537114232	-11050.56179000904	515.7953400814464	2.8177001597563947E-4	1.0	936.2703362876401	-73.1308211155453
167000	-11135.701353588365	-11052.911569270114	-82.78978431825084	-11052.911569270114	716.9405914002465	2.1246406237426544E-4	1.0	1363.4336838233346	-75.57202275387456
168000	-11137.601502432546	-11049.392881487209	-88.20862094533733	-11049.392881487209	1113.348624990706	1.194827768547594E-4	1.0	2605.3728698740447	-80.34328986516483
169000	-11151.794783219559	-11057.376093690575	-94.41868952898398	-11057.376093690575	2163.111187110892	6.574855777800478E-5	1.0	4809.39003120947	-85.94036398656394
170000	-11142.47914473879	-11048.688404683815	-93.79074005497482	-11048.688404683815	1997.191394036629	7.59859132290848E-5	1.0	5599.2390609476015	-85.16035406945801
171000	-11139.231721156932	-11052.815498200483	-86.41622295644818	-11052.815498200483	994.8077006297234	1.4673476602784707E-4	1.0	2686.623584702727	-78.52018244521463
172000	-11143.608456790218	-11050.748996715158	-92.85946007505964	-11050.748996715158	1631.2610916613876	8.80447039762971E-5	1.0	5708.765229740548	-84.20970204277498
173000	-11149.25732996074	-11048.773510792984	-100.48381916775509	-11048.773510792984	3019.5868847281995	4.980191297197833E-5	1.0	15433.65300487052	-90.83951350350482
174000	-11147.224182646418	-11044.83695240898	-102.38723023743928	-11044.83695240898	4536.980148415811	3.075296381026923E-5	1.0	12258.893758274191	-92.97322326380862
175000	-11146.940131380532	-11048.893289896649	-98.04684148388382	-11048.893289896649	2787.6385366940813	5.081022019677206E-5	1.0	9407.46006278797	-88.89758320667765
176000	-11135.280592687204	-11047.499872970107	-87.78071971709645	-11047.499872970107	1072.3372468977661	1.3743430925187744E-4	1.0	3079.711858103667	-79.74812839806889
177000	-11132.58600127051	-11050.10846481169	-82.47753645881983	-11050.10846481169	622.3779774809595	2.3533389602786256E-4	1.0	1873.7365956267056	-74.94184656319688
178000	-11127.512392398514	-11047.38421160852	-80.12818078999409	-11047.38421160852	517.7325167795232	2.8194555857652816E-4	1.0	1101.953425503147	-73.12334106478312
179000	-11134.741838576396	-11056.304097177992	-78.43774139840426	-11056.304097177992	397.5518472332569	3.5407597719553887E-4	1.0	1394.5368868028384	-71.19742374005311
180000	-11142.968986209042	-11048.875568715272	-94.09341749376944	-11048.875568715272	1902.5058852930158	7.135916385583548E-5	1.0	5266.777857586996	-85.52424345144529
181000	-11139.569910128634	-11050.493910384812	-89.07599974382234	-11050.493910384812	1261.1489610923607	1.15078875298611E-4	1.0	3751.3490083099114	-80.84612895399789
182000	-11143.871074808321	-11046.717236116358	-97.15383869196447	-11046.717236116358	2949.6857152308817	5.239846413803509E-5	1.0	6361.652816027996	-88.39579519265845
183000	-11136.19160806839	-11050.04642575517	-86.14518231321921	-11050.04642575517	669.3144283305211	2.107562938144549E-4	1.0	758.4986205536584	-79.5138413330827
184000	-11129.675795347013	-11048.856945107655	-80.81885023935817	-11048.856945107655	555.1331337156723	2.6503296415284866E-4	1.0	1389.479930286468	-73.58216543411838
185000	-11129.127299563963	-11051.486630951767	-77.64066861219634	-11051.486630951767	407.53861236125454	3.6277251979101126E-4	1.0	978.148198380555	-70.7550074215549
186000	-11128.472074280653	-11051.747547267376	-76.7245270132779	-11051.747547267376	380.87347134632523	3.869910265449418E-4	1.0	873.3515851235396	-69.95218880641283
187000	-11128.752983879882	-11048.293668003913	-80.45931587596885	-11048.293668003913	486.02831170458467	2.84927842532468E-4	1.0	793.4117784530719	-73.78297352245676
188000	-11131.077131090462	-11046.729086392183	-84.34804469827935	-11046.729086392183	714.7145367884211	2.003193749564469E-4	1.0	1094.9865245120814	-77.34954736248613
189000	-11140.651813513767	-11045.968388087493	-94.68342542627389	-11045.968388087493	1982.8458396447734	6.885130363904732E-5	1.0	3558.356347840515	-86.5063714090889
190000	-11144.459650695082	-11050.24068787693	-94.21896281815125	-11050.24068787693	2257.2708136279257	6.589839370152028E-5	1.0	4607.063120563758	-85.78361695229688
191000	-11155.571123829573	-11051.30387651548	-104.26724731409458	-11051.30387651548	5506.990396551193	2.6127745975850362E-5	1.0	9065.173903118875	-95.15505200707211
192000	-11138.992506867602	-11047.84660742604	-91.14589944156161	-11047.84660742604	1458.0640380220118	9.798180473231763E-5	1.0	2285.2179225432715	-83.41168277186473
193000	-11135.825124548805	-11045.702125632655	-90.12299891614859	-11045.702125632655	1319.6084319249344	1.0802634356180899E-4	1.0	3553.3520307459185	-81.94735224517471
194000	-11138.48737023972	-11046.479671836376	-92.00769840334323	-11046.479671836376	1331.2196268088048	1.0235460538997711E-4	1.0	5986.537605637587	-83.31042990846588
195000	-11137.16556236937	-11047.952439871586	-89.2131224977842	-11047.952439871586	1117.1594897327614	1.1821456107520663E-4	1.0	3547.66991881087	-81.0390761917122
196000	-11144.413684862302	-11051.546080920125	-92.86760394217715	-11051.546080920125	1792.4894917358981	8.379120884415011E-5	1.0	5315.2236008966165	-84.28927358250301
197000	-11145.676012031186	-11047.567234139475	-98.1087778917109	-11047.567234139475	2670.783996804088	5.377743746249089E-5	1.0	3990.3891950114603	-89.81713384397457
198000	-11147.133344751055	-11050.334650036706	-96.79869471434873	-11050.334650036706	2539.6350306756676	5.511723236420736E-5	1.0	7183.217655534833	-87.91919201125245
199000	-11122.853955305958	-11046.872176102113	-75.98177920384397	-11046.872176102113	335.52690519802894	4.3324947672698577E-4	1.0	892.9266844502527	-69.18727472661756
200000	-11134.796929293263	-11049.60775896326	-85.18917033000214	-11049.60775896326	773.5093738659224	1.7850649825929506E-4	1.0	2513.750940845791	-77.35963901463558
201000	-11140.863982521098	-11046.72063021643	-94.14335230466686	-11046.72063021643	2069.801315593497	6.692030723125694E-5	1.0	3910.7341218525557	-85.8718719143617
202000	-11143.762230674465	-11047.15618231103	-96.60604836343472	-11047.15618231103	2681.06233860468	5.4741230456944174E-5	1.0	5512.668221905295	-87.99124432769983
203000	-11142.571108848746	-11047.935517712927	-94.63559113581883	-11047.935517712927	1924.0852039973013	7.200582288814765E-5	1.0	7095.960968079967	-85.76831011239697
204000	-11134.87904431597	-11046.837496494925	-88.04154782104568	-11046.837496494925	1118.322286364865	1.2941591829475615E-4	1.0	2982.931762286037	-80.04088591232525
205000	-11136.096691377192	-11050.227321891229	-85.86936948596295	-11050.227321891229	957.9315395445793	1.5688065103076158E-4	1.0	1654.9030211666595	-78.45787179735106
206000	-11134.066230263532	-11046.201197140035	-87.86503312349681	-11046.201197140035	1132.1628801971535	1.3533754620646338E-4	1.0	1761.5272692285957	-80.39109664514923
207000	-11131.235772486902	-11053.738976369887	-77.49679611701569	-11053.738976369887	413.97047648503855	3.6404931775783027E-4	1.0	797.0582655476743	-70.81586833481519
208000	-11136.75584560472	-11047.82672833563	-88.92911726908964	-11047.82672833563	1075.3936302960733	1.3154296055435896E-4	1.0	4053.250421776992	-80.62184285760051
209000	-11139.85875361649	-11050.26804126132	-89.59071235516903	-11050.26804126132	987.7582826051284	1.4418290192460067E-4	1.0	5010.095446616484	-81.07150211005074
210000	-11135.276657168466	-11048.927811525582	-86.34884564288372	-11048.927811525582	887.9746828072842	1.5466416897744523E-4	1.0	2315.301972312157	-78.60155024326663
211000	-11125.19092624828	-11045.474006918274	-79.71691933000665	-11045.474006918274	500.01879388900664	2.9917562489240924E-4	1.0	1312.4954747704899	-72.53723378334072
212000	-11130.325380100589	-11047.66335899109	-82.66202110949757	-11047.66335899109	609.137462776895	2.2093017824155066E-4	1.0	1419.3541171194117	-75.4040639094756
213000	-11130.718904608004	-11050.274235192739	-80.44466941526495	-11050.274235192739	390.751950769191	3.5835247723000187E-4	1.0	2027.8896832087664	-72.8299184488733
214000	-11123.68242869288	-11048.021364205078	-75.66106448780195	-11048.021364205078	312.5676535737391	4.630512205991306E-4	1.0	866.0439314022643	-68.89712885142427
215000	-11127.052297081102	-11047.131389627979	-79.92090745312356	-11047.131389627979	460.2901116816159	3.09015286456979E-4	1.0	1419.2868229805397	-72.66299766602933
216000	-11129.730800864038	-11047.867389258434	-81.8634116056044	-11047.867389258434	670.7002847149167	2.2935753960552402E-4	1.0	1304.8608266036974	-74.68955993781542
217000	-11129.223390806312	-11048.903291850822	-80.32009895549011	-11048.903291850822	479.0987451883493	2.924604845169532E-4	1.0	1569.2150991747449	-72.96176811898921
218000	-11132.684563522795	-11045.02877135141	-87.65579217138392	-11045.02877135141	1026.393137264305	1.400324173293173E-4	1.0	1882.1723621851047	-80.11561027084926
219000	-11123.358270236256	-11049.269105525993	-74.08916471026261	-11049.269105525993	276.1444118236377	5.143769068215053E-4	1.0	748.9274694713831	-67.47052256792115
220000	-11136.702869942805	-11053.081032594248	-83.62183734855678	-11053.081032594248	593.4050256459375	2.4794217189475984E-4	1.0	2570.216072566287	-75.7700920992731
221000	-11127.281032150258	-11048.638633615225	-78.64239853503439	-11048.638633615225	354.96400822701446	3.969875249046785E-4	1.0	461.194896616208	-72.50857781214691
222000	-11147.398210563077	-11051.698168116163	-95.70004244691256	-11051.698168116163	2615.644506828961	6.019969588482209E-5	1.0	5204.576943145846	-87.14274874810133
223000	-11142.801581393127	-11045.575045176922	-97.22653621620589	-11045.575045176922	2732.5978599574805	5.359321287798932E-5	1.0	4123.59822471417	-88.90205479950218
224000	-11146.450127165414	-11046.448259201557	-100.00186796385617	-11046.448259201557	3389.35943362564	4.088210393463276E-5	1.0	6326.127398200666	-91.24942442136935
225000	-11145.916113957785	-11051.12032935565	-94.79578460213482	-11051.12032935565	1625.9554024169747	8.493463782329389E-5	1.0	8893.213592223852	-85.70274085500675
226000	-11136.478098407717	-11047.58482797531	-88.89327043240638	-11047.58482797531	1137.4967312174654	1.1845412534370315E-4	1.0	2830.048124724779	-80.94522143671058
227000	-11136.341970845837	-11047.434216199823	-88.9077546460138	-11047.434216199823	1072.6110890979749	1.235098934210938E-4	1.0	3539.7448058341597	-80.73594473123191
228000	-11141.041480896149	-11048.649887551566	-92.39159334458223	-11048.649887551566	1445.8975402524347	9.535763221449602E-5	1.0	5746.457704579138	-83.735254452006
229000	-11134.890827924486	-11046.844200902886	-88.04662702159943	-11046.844200902886	1128.3914264783205	1.2889575604208676E-4	1.0	1871.3966502756055	-80.51218671871561
230000	-11125.754372875545	-11049.364733542765	-76.38963933277981	-11049.364733542765	342.31109405011523	4.218299914343569E-4	1.0	774.5191948837266	-69.73739688964868
231000	-11144.203774741622	-11047.948407693057	-96.25536704856577	-11047.948407693057	2694.4772538272696	5.725578499474078E-5	1.0	5259.51476034694	-87.687572997974
232000	-11151.600481451007	-11046.633349875385	-104.96713157562291	-11046.633349875385	5806.649185352402	2.3562730425906278E-5	1.0	13306.684275327576	-95.47110981057034
233000	-11137.91573122965	-11044.917515128642	-92.99821610100844	-11044.917515128642	1756.8095726375752	8.057049142875718E-5	1.0	4947.942622756906	-84.4914889636108
234000	-11134.929665995782	-11047.148297408692	-87.78136858709024	-11047.148297408692	904.7346881008878	1.4840556364932012E-4	1.0	3767.178506254993	-79.5472869936733
235000	-11130.918819361583	-11050.972708571626	-79.94611078995642	-11050.972708571626	477.69552166695115	2.751510984946194E-4	1.0	1229.1667946169534	-72.83201897388132
236000	-11142.232921214934	-11044.425122116518	-97.80779909841746	-11044.425122116518	2807.6418444649526	5.0321684001752646E-5	1.0	4319.148758655937	-89.43698548320296
237000	-11163.938019504752	-11054.331350914263	-109.60666859049017	-11054.331350914263	9519.851264131787	1.508298923604017E-5	1.0	13579.454798771501	-100.09035533754928
238000	-11151.332240711918	-11045.896712695769	-105.43552801614858	-11045.896712695769	6048.1933632746495	2.4254766105950954E-5	1.0	11097.241089825666	-96.1210762102081
239000	-11160.193603439326	-11045.067823109193	-115.12578033013313	-11045.067823109193	15496.468355321755	9.05292624596186E-6	1.0	27592.315377799747	-104.90048774553684
240000	-11189.358627365618	-11049.265365602776	-140.09326176284227	-11049.265365602776	209636.09921044216	7.089717141939232E-7	1.0	399534.39123385085	-127.19520663666724
241000	-11183.9276694519	-11052.268836549843	-131.6588329020554	-11052.268836549843	77842.36809964462	1.8706136788512808E-6	1.0	230177.3116287167	-119.3122276910315
242000	-11172.99564033122	-11045.593077541611	-127.40256278960939	-11045.593077541611	41661.64361818209	3.523331070772638E-6	1.0	226618.36638508723	-115.07154011330955
243000	-11180.870358126425	-11048.832214271064	-132.03814385536077	-11048.832214271064	88667.81560852223	1.5912096952039757E-6	1.0	192705.2572094102	-119.86922671949645
