#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoINDELs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@ePopSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoINDELs" name="distribution" x="@growthRate.t:ThiesDiscoINDELs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	CoalescentExponential	ePopSize	growthRate.
63000	-9185.468161251647	-9119.304022426326	-66.16413882532025	-9119.304022426326	116.86250212636958	1.0	8.710334512574432E-4	-55.13810822691451	1000.0104161376285	0.026116542866623765
64000	-9189.094045558984	-9119.803224685924	-69.29082087305999	-9119.803224685924	121.30519341870722	1.0	8.780413374899957E-4	-57.2860820298776	2660.5029358340253	0.03236368094409281
65000	-9191.15561583949	-9120.85541758276	-70.30019825673182	-9120.85541758276	155.8388173702372	1.0	6.144084786326239E-4	-58.42089469607122	2347.2651537158754	0.027114092065582934
66000	-9189.20773360053	-9116.537623466682	-72.67011013384702	-9116.537623466682	166.78188158046407	1.0	6.154879697151778E-4	-60.55624129793226	2967.785825062813	0.027114092065582934
67000	-9192.569363512215	-9124.252026895385	-68.31733661683091	-9124.252026895385	137.91700953407408	1.0	6.973158240777783E-4	-56.746147229394765	1724.7972909645707	0.02794860300775251
68000	-9196.324200342968	-9124.700023842712	-71.62417650025687	-9124.700023842712	193.37289525383818	1.0	5.080244912828702E-4	-59.852273906201134	2108.840397249051	0.018262887991934734
69000	-9185.777737045331	-9119.656434692695	-66.12130235263632	-9119.656434692695	121.87814637244415	1.0	8.459073232197891E-4	-55.434313034768095	712.6427368126289	0.018262887991934734
70000	-9190.3217812464	-9119.487810702733	-70.83397054366769	-9119.487810702733	191.50845403752024	1.0	5.290110027462204E-4	-59.56826075271988	1271.2348758319943	0.016931911483745482
71000	-9187.416716302756	-9120.132447363238	-67.28426893951912	-9120.132447363238	137.2481203532822	1.0	7.035524447727417E-4	-56.4836250123869	798.4546614489938	0.016931911483745482
72000	-9191.281294774519	-9115.2416991183	-76.03959565621827	-9115.2416991183	301.57112044717064	1.0	3.2375517203186174E-4	-64.05396962680469	2612.1491170563377	0.008695124905416851
73000	-9193.017906250983	-9116.651437337474	-76.36646891350954	-9116.651437337474	324.46050404278884	1.0	3.083079006315084E-4	-64.78103644660477	1750.6370259051896	0.008695124905416851
74000	-9193.455140436383	-9115.89589298441	-77.55924745197242	-9115.89589298441	365.5264951294183	1.0	2.7245382302043135E-4	-65.58000953618851	2595.51559665314	0.008695124905416851
75000	-9191.807901490874	-9121.801805142779	-70.00609634809615	-9121.801805142779	183.51735676472626	1.0	4.980805552139526E-4	-59.05725960722463	926.1219155115162	0.012790817501251439
76000	-9191.963401704503	-9119.363824655293	-72.59957704921065	-9119.363824655293	236.88151436612506	1.0	4.1938486766169805E-4	-61.31050699440121	1301.456366255992	0.012790817501251439
77000	-9188.366545325598	-9119.182461491451	-69.1840838341476	-9119.182461491451	182.65961923212234	1.0	5.759440415589148E-4	-58.82823969261795	511.9141655488749	0.008379656467789792
78000	-9195.374339006463	-9120.820250668798	-74.55408833766487	-9120.820250668798	269.04746369760625	1.0	3.491387632875334E-4	-63.98232382822179	635.3786945204697	0.003963084142293377
79000	-9202.303203623162	-9121.823376028095	-80.47982759506768	-9121.823376028095	529.9678130784774	1.0	1.8742249268693698E-4	-68.45696380985603	2711.6713720694042	0.003963084142293377
80000	-9193.082050735318	-9117.572033227285	-75.51001750803351	-9117.572033227285	292.23007316031516	1.0	3.5754696956067934E-4	-64.12108660043445	1438.4938657141167	0.005058193474708067
81000	-9200.12353028214	-9123.972052581512	-76.15147770062835	-9123.972052581512	362.66003487082827	1.0	2.841638060806978E-4	-64.96704679827788	1172.4512403158308	0.005058193474708067
82000	-9195.799214155695	-9119.53165922002	-76.26755493567616	-9119.53165922002	339.6847961433889	1.0	2.8822614029517385E-4	-64.9386419001762	1354.698292989575	0.005058193474708067
83000	-9187.89397770269	-9116.397078103319	-71.49689959937066	-9116.397078103319	218.30935669151273	1.0	4.4314757884641814E-4	-60.92415353039859	635.9423957617844	0.006872429649820128
84000	-9185.49454440808	-9115.671455036027	-69.82308937205346	-9115.671455036027	174.00048973535738	1.0	5.543048437557136E-4	-59.332553615998755	585.7526922486672	0.006872429649820128
85000	-9200.381987930643	-9122.881475503389	-77.50051242725344	-9122.881475503389	394.24011119615426	1.0	2.5508918238187795E-4	-66.28514622312335	1209.2853842594802	0.0051301123854984865
86000	-9196.198450959098	-9114.793691137264	-81.40475982183449	-9114.793691137264	521.1706103516053	1.0	1.8541395060965425E-4	-68.88233186483347	4468.672329467217	0.0051301123854984865
87000	-9203.91778841792	-9118.227426071859	-85.69036234606294	-9118.227426071859	701.8809381909809	1.0	1.4651442331700256E-4	-72.27395809231898	10925.151883157712	0.0051301123854984865
88000	-9193.390499169103	-9115.94432241601	-77.44617675309426	-9115.94432241601	385.65658024212377	1.0	2.541473625263432E-4	-66.04432654821233	1457.234948619597	0.004295812130325871
89000	-9198.093238119518	-9119.710066452251	-78.38317166726749	-9119.710066452251	412.63244562388826	1.0	2.3240753892982762E-4	-66.44335665209377	2495.4031040754003	0.005993543441258631
90000	-9204.30087683624	-9116.125162241688	-88.17571459455174	-9116.125162241688	698.4521267276314	1.0	1.4876025160402852E-4	-74.1258898282764	20582.887609670506	0.005993543441258631
91000	-9199.49539145791	-9117.018827186392	-82.47656427151705	-9117.018827186392	502.89811115176917	1.0	1.9175245138106136E-4	-69.38961660869688	7858.172934048732	0.0068777446670646725
92000	-9194.491327789287	-9115.247336172419	-79.24399161686799	-9115.247336172419	437.8008406696875	1.0	2.3114451450550794E-4	-67.29332317202004	2522.5616432458232	0.0068777446670646725
93000	-9204.227959679256	-9125.309685909686	-78.9182737695696	-9125.309685909686	453.2572300830481	1.0	2.1123448789096814E-4	-66.47907401731885	4111.5752094098325	0.0068777446670646725
94000	-9198.59015955727	-9115.882945372614	-82.70721418465659	-9115.882945372614	516.4032197026559	1.0	1.8220498793941308E-4	-69.46080445285561	9216.692085917377	0.0068777446670646725
95000	-9208.69135435747	-9124.6813277083	-84.01002664917063	-9124.6813277083	499.27095503208164	1.0	2.0019004069283343E-4	-70.25182316817543	15374.323651518198	0.01028937380194378
96000	-9199.058270471007	-9116.731161418169	-82.32710905283741	-9116.731161418169	450.4431110848635	1.0	2.0787128008624675E-4	-68.81922991391735	11969.652407436677	0.01028937380194378
97000	-9206.336561345084	-9119.429359287029	-86.90720205805492	-9119.429359287029	530.8267622776059	1.0	1.8724790223883847E-4	-73.52486820495673	10557.42279177369	0.01028937380194378
98000	-9199.01335901677	-9117.373663143233	-81.63969587353667	-9117.373663143233	443.52299006671467	1.0	2.2501302744486217E-4	-68.24494375633411	10689.34508385239	0.01028937380194378
99000	-9194.890359660521	-9113.722010943615	-81.16834871690682	-9113.722010943615	414.20038420079794	1.0	2.335800479944889E-4	-68.52090182531698	5062.914133193447	0.01028937380194378
100000	-9197.178956483622	-9114.297129436683	-82.88182704693763	-9114.297129436683	427.6162704513196	1.0	2.3068401435195557E-4	-69.235108648182	13752.372382915242	0.010362877574391277
101000	-9198.295884104056	-9117.544076269074	-80.75180783498203	-9117.544076269074	281.65247524804175	1.0	3.5153446015396113E-4	-67.75794006856766	7158.931327004701	0.010362877574391277
102000	-9194.04988003819	-9115.872168929476	-78.17771110871429	-9115.872168929476	362.7773376534944	1.0	2.6574839080012843E-4	-65.71529138210114	4207.685247443898	0.010362877574391277
103000	-9196.504307216686	-9116.922754301067	-79.58155291561897	-9116.922754301067	391.63364048391725	1.0	2.582894638892887E-4	-66.66204397261001	6645.911744962741	0.010362877574391277
104000	-9201.275543751388	-9118.855830009537	-82.41971374185061	-9118.855830009537	459.99695412845034	1.0	2.126342376295268E-4	-69.04007851915867	10528.945409706497	0.010362877574391277
105000	-9194.978637779104	-9117.462986976801	-77.51565080230306	-9117.462986976801	306.01531270387244	1.0	3.303436719464662E-4	-65.14929288000897	3822.4457518247104	0.009147198357075503
106000	-9190.994008360694	-9120.032933561111	-70.96107479958283	-9120.032933561111	195.8579122053694	1.0	5.027937533032662E-4	-59.98633169937358	950.5406460398038	0.009147198357075503
107000	-9193.87974386801	-9122.309697386685	-71.57004648132484	-9122.309697386685	221.17502207039513	1.0	4.71432464088474E-4	-60.55577717401751	988.8643178037556	0.009147198357075503
108000	-9192.148205181917	-9114.115211415234	-78.03299376668275	-9114.115211415234	383.85026799103053	1.0	2.616664201653593E-4	-65.909678385319	2997.885383533132	0.007328402071990647
109000	-9197.455234052546	-9120.832886340728	-76.62234771181865	-9120.832886340728	340.0724515078481	1.0	3.085085991803232E-4	-64.6877555575097	2482.296006415389	0.007328402071990647
110000	-9188.67385237044	-9117.113312896096	-71.56053947434606	-9117.113312896096	200.8778370118276	1.0	4.811687883214045E-4	-60.595567027001906	941.3542339807121	0.007328402071990647
111000	-9183.926004472505	-9117.40817265612	-66.51783181638464	-9117.40817265612	132.3880329044223	1.0	7.55748209194715E-4	-56.71396998759549	294.77398035089976	0.007328402071990647
112000	-9193.669456590054	-9127.184585685989	-66.48487090406609	-9127.184585685989	136.55455140418005	1.0	7.823194306840874E-4	-56.612858524396195	315.48205507125385	0.015238323653094465
113000	-9192.904541807013	-9124.024097794172	-68.88044401284067	-9124.024097794172	168.09814883222285	1.0	6.291045957236922E-4	-58.12832484101429	760.6768239321676	0.015238323653094465
114000	-9185.178692620982	-9116.532786983189	-68.64590563779319	-9116.532786983189	157.23981611028816	1.0	6.194643451440374E-4	-57.659363511995	961.6317188658519	0.015238323653094465
115000	-9187.06700345331	-9118.882674865046	-68.18432858826422	-9118.882674865046	134.7765739471699	1.0	7.234703011475787E-4	-56.78797459034429	1448.3692964833513	0.022908739170434206
116000	-9185.011353704946	-9116.49559053908	-68.5157631658658	-9116.49559053908	137.02224809494686	1.0	7.235737838712016E-4	-57.08158680570153	1504.0638378742897	0.025671616489207627
117000	-9191.015545278377	-9121.893976790241	-69.12156848813568	-9121.893976790241	155.21288058670416	1.0	6.679793387639604E-4	-58.09499568853781	1000.6340885129298	0.023621452776061175
118000	-9192.315324539182	-9116.649186651439	-75.66613788774374	-9116.649186651439	234.81610042952403	1.0	4.280873822830245E-4	-64.97054380116157	718.9458249575774	0.012091531373716935
119000	-9192.88863984456	-9120.687836557394	-72.20080328716622	-9120.687836557394	223.15759256717473	1.0	4.4308510427473985E-4	-60.922913801120494	1286.9977001825173	0.012520915823927725
120000	-9195.624980784078	-9116.259609493587	-79.36537129049123	-9116.259609493587	355.5166268046764	1.0	2.873559871470883E-4	-66.58882308520714	5760.192307624102	0.012520915823927725
121000	-9196.369521484405	-9123.284122515277	-73.08539896912829	-9123.284122515277	253.09549851436861	1.0	3.8971087305298785E-4	-61.436219044150555	1865.637057546455	0.012520915823927725
122000	-9191.061048817131	-9115.030737972793	-76.03031084433775	-9115.030737972793	295.00304605255354	1.0	3.465208348890282E-4	-63.82955003794066	3238.7370745294897	0.012520915823927725
123000	-9195.606422092096	-9113.58791980946	-82.01850228263515	-9113.58791980946	355.6981750581046	1.0	2.811395086096415E-4	-68.36029081242526	13910.363332293018	0.012520915823927725
124000	-9188.967286754212	-9113.973003028974	-74.99428372523901	-9113.973003028974	266.7506924105445	1.0	3.643913047068272E-4	-62.96710538592863	2722.747959650209	0.011272770840461105
125000	-9197.58418038325	-9119.869856528318	-77.71432385493155	-9119.869856528318	331.5449028695542	1.0	2.837620754350485E-4	-65.24407607337206	4240.626814184007	0.011272770840461105
126000	-9186.23066856878	-9114.892612289439	-71.33805627934002	-9114.892612289439	210.732054268657	1.0	4.5838718933136633E-4	-60.62986932659604	728.1438540810072	0.00841485076771925
127000	-9190.43664660965	-9119.53020093127	-70.90644567838075	-9119.53020093127	202.1665698908218	1.0	5.001528070287263E-4	-60.798100027542	399.70500611246166	0.006282295188158732
128000	-9190.56818532733	-9120.923134739049	-69.64505058828301	-9120.923134739049	179.52506550911733	1.0	5.440841696046395E-4	-59.47354638490276	425.76405990732763	0.006282295188158732
129000	-9194.131393139436	-9116.25274250719	-77.87865063224712	-9116.25274250719	401.48404493846124	1.0	2.494113462139512E-4	-66.17811334803032	1964.3534236979706	0.006282295188158732
130000	-9197.510284238975	-9124.716959952704	-72.79332428627151	-9124.716959952704	260.7818882453143	1.0	4.190595496596462E-4	-62.117503016200025	705.0032477549375	0.006282295188158732
131000	-9195.944411089898	-9117.06623900891	-78.87817208098987	-9117.06623900891	429.1470075712381	1.0	2.2900863644952345E-4	-67.4065368896171	1562.459296212946	0.006282295188158732
132000	-9189.637046380194	-9118.32087892699	-71.31616745320385	-9118.32087892699	176.51477347866629	1.0	5.755134870461813E-4	-59.613821025116614	1967.2497392183732	0.016591512461198055
133000	-9196.979732431499	-9118.132892323783	-78.84684010771502	-9118.132892323783	285.5654914205163	1.0	3.4654623363640025E-4	-65.48121989087916	10380.30524792682	0.016591512461198055
134000	-9197.368457038396	-9120.772280558109	-76.59617648028761	-9120.772280558109	264.31332898616887	1.0	3.594001986634304E-4	-63.69731243580065	6508.793522700078	0.016591512461198055
135000	-9189.599931516106	-9115.934544240554	-73.66538727555222	-9115.934544240554	223.13458740292023	1.0	4.6694330317135374E-4	-61.60438836700795	2815.9198522406436	0.016591512461198055
136000	-9201.374414551854	-9122.57756728438	-78.79684726747558	-9122.57756728438	299.3090930583047	1.0	3.1507087128191145E-4	-66.20229969143678	4801.064402362449	0.016591512461198055
137000	-9198.243142847072	-9120.815003317772	-77.42813952930007	-9120.815003317772	205.16225467719218	1.0	4.955481719473118E-4	-64.4246863580169	7226.199137468861	0.017514028041631408
138000	-9190.620731505192	-9117.621326593751	-72.99940491144083	-9117.621326593751	203.83908303301132	1.0	4.94682444932969E-4	-60.843616011763345	3095.807940884264	0.017514028041631408
139000	-9193.915735392415	-9118.27056742707	-75.6451679653458	-9118.27056742707	220.4696364991287	1.0	4.3999802110115515E-4	-62.90776817778905	5538.1604058787425	0.017434762894818323
140000	-9187.587614822307	-9118.296779331702	-69.29083549060447	-9118.296779331702	164.46181079743292	1.0	6.075297672737884E-4	-58.03738999092659	1255.6509191968446	0.01909269161407659
141000	-9188.068566000287	-9117.375794908827	-70.69277109146074	-9117.375794908827	187.6024378339802	1.0	5.337712033370898E-4	-59.26654898777771	1492.664678132918	0.015034171655471412
142000	-9201.024125006581	-9127.832171925977	-73.1919530806051	-9127.832171925977	238.6006379043789	1.0	4.5143348642712953E-4	-61.053856764805104	3041.762476483939	0.015034171655471412
143000	-9200.148380337263	-9118.519755753496	-81.62862458376817	-9118.519755753496	361.49792013122925	1.0	2.7904695439905515E-4	-68.09816196375125	12241.152285669901	0.015034171655471412
144000	-9196.00346811353	-9120.579245004028	-75.42422310950053	-9120.579245004028	267.008117627092	1.0	3.7478510780706664E-4	-62.83321355686546	4784.345342360198	0.01506933262982546
145000	-9192.278086176122	-9120.01038947789	-72.26769669823213	-9120.01038947789	190.36563540606986	1.0	5.108909175997393E-4	-60.150552654483015	2978.2703468504756	0.019397597587072518
146000	-9197.332222289748	-9121.084447221665	-76.24777506808216	-9121.084447221665	227.87354932726322	1.0	4.586532411899928E-4	-63.23150785429398	7318.942728376647	0.019397597587072518
147000	-9193.183741216284	-9120.124121655244	-73.05961956103889	-9120.124121655244	200.35780641817223	1.0	4.990127435763713E-4	-60.92402732066893	3033.7240010265677	0.019397597587072518
148000	-9198.716143836633	-9118.058133609495	-80.65801022713899	-9118.058133609495	398.01328780432874	1.0	2.5190761154521594E-4	-67.4538070639441	8834.44322558034	0.01153031888645098
149000	-9192.38103826843	-9118.161953198109	-74.21908507032147	-9118.161953198109	260.83723705320693	1.0	3.7082698638737216E-4	-62.578101616835454	1850.4676203396912	0.01153031888645098
150000	-9188.005078894019	-9119.06992320774	-68.93515568627848	-9119.06992320774	157.752804877675	1.0	6.47240466272638E-4	-58.093498119192944	832.0293923015122	0.01153031888645098
151000	-9198.021660319242	-9125.944069749252	-72.07759056999087	-9125.944069749252	237.77661425808222	1.0	4.196862773362913E-4	-61.01810127764517	1034.52689275353	0.01153031888645098
152000	-9187.780276586775	-9117.04053494927	-70.73974163750451	-9117.04053494927	183.42740389512446	1.0	5.279126154288347E-4	-59.5079555707095	1229.0493547134965	0.01153031888645098
153000	-9189.353399577582	-9123.4981820086	-65.85521756898112	-9123.4981820086	115.78064345398002	1.0	9.359568129904243E-4	-55.529466820611134	496.6874468875878	0.01153031888645098
154000	-9188.164316764858	-9116.63450913762	-71.52980762723679	-9116.63450913762	193.55299551187775	1.0	5.292904313891415E-4	-60.17274114979128	1393.0859564114671	0.01153031888645098
155000	-9188.634682843513	-9115.872567091814	-72.76211575169862	-9115.872567091814	230.72885218927908	1.0	4.3109997415723226E-4	-61.214854910641904	1684.9160868440867	0.01153031888645098
156000	-9193.533191393224	-9116.514771860835	-77.01841953238898	-9116.514771860835	365.3894701354066	1.0	2.624153402049077E-4	-65.99228039879358	1000.8704195597603	0.003057236856761153
157000	-9193.480169331418	-9119.199123261013	-74.28104607040588	-9119.199123261013	263.5525499664616	1.0	3.946795139459111E-4	-63.05138896614248	1226.6719520130798	0.00561278160661155
158000	-9189.022836723238	-9115.83273886784	-73.19009785539589	-9115.83273886784	243.20497341279184	1.0	3.9974645155227775E-4	-61.71618418768887	1565.8046131957783	0.010571442980636392
159000	-9190.248201105793	-9121.448968733566	-68.79923237222691	-9121.448968733566	143.63638602588802	1.0	7.230264231683413E-4	-57.878999840232844	899.7309679655823	0.02218171651913911
160000	-9186.054556082396	-9121.58032030525	-64.47423577714702	-9121.58032030525	112.14239823519475	1.0	9.109283880880851E-4	-54.4220316759143	377.7398538800621	0.017933353404312208
161000	-9192.697951940492	-9118.160490377575	-74.5374615629168	-9118.160490377575	208.85542512807316	1.0	4.7554255308534816E-4	-64.62112346235422	329.8650216177142	-0.005378161499010187
162000	-9199.473014946063	-9117.307142436519	-82.16587250954387	-9117.307142436519	502.1600640699815	1.0	2.094083882714704E-4	-70.83941741100587	1351.505184262279	-4.6655203971568415E-5
163000	-9202.420909273824	-9115.500162291697	-86.92074698212696	-9115.500162291697	1032.8106768819541	1.0	9.519739955412327E-5	-74.8069179002391	2970.1401281092253	0.001548471749178132
164000	-9204.51259596575	-9116.137317678826	-88.37527828692495	-9116.137317678826	824.3974346348355	1.0	1.2558457045133028E-4	-75.58182072701173	5860.515745587286	0.001548471749178132
165000	-9203.865150217802	-9116.329418740805	-87.535731476998	-9116.329418740805	1010.4499448690345	1.0	9.269046776765895E-5	-74.97560173522402	4640.90686771453	0.001548471749178132
166000	-9214.094525378317	-9118.892784695327	-95.20174068299048	-9118.892784695327	2201.213623366803	1.0	4.5402213293225404E-5	-81.2385711698821	18877.100318630404	0.001548471749178132
167000	-9209.770632361891	-9117.043579556563	-92.72705280532868	-9117.043579556563	1661.3182332759054	1.0	5.678976876579378E-5	-79.7516235839871	7030.142020970953	0.0016210673093748906
168000	-9205.497558185154	-9119.13383523815	-86.36372294700467	-9119.13383523815	911.7759214484287	1.0	1.1169270740970422E-4	-74.20920805929924	3093.5096613425767	0.0012009228091734991
169000	-9192.8155410963	-9112.530431771862	-80.28510932443812	-9112.530431771862	397.5923951526153	1.0	2.3716887731263755E-4	-68.84256592380055	1517.9105818886198	0.0012009228091734991
170000	-9212.563198279942	-9122.678481328017	-89.88471695192544	-9122.678481328017	1177.0139908072006	1.0	7.722384711011711E-5	-77.05212781849919	6094.462090509714	0.0012009228091734991
171000	-9219.136563185331	-9119.826408830222	-99.31015435511004	-9119.826408830222	2294.6603746717155	1.0	4.5707126256954654E-5	-84.67000627137196	37149.096670226296	0.0012009228091734991
172000	-9216.081954425428	-9118.735748996796	-97.3462054286318	-9118.735748996796	2297.4374167140736	1.0	4.262359579520051E-5	-82.77150938352483	34794.94592891502	0.0016697963951115002
173000	-9214.963675742352	-9116.835204270361	-98.12847147199162	-9116.835204270361	2098.6453322352086	1.0	4.502823764992891E-5	-84.81834922435858	9824.687462645317	0.0016697963951115002
174000	-9204.977630995345	-9116.111234700096	-88.86639629524856	-9116.111234700096	1145.073971777144	1.0	8.640478176309723E-5	-75.60075940450206	9396.993543351653	0.0023816832958531153
175000	-9205.669687159729	-9117.634812802926	-88.03487435680265	-9117.634812802926	1074.0042125637492	1.0	9.793305672085784E-5	-75.33202040807029	5352.730798396033	0.0023816832958531153
176000	-9218.849638735799	-9118.499007605535	-100.35063113026479	-9118.499007605535	3772.025001200276	1.0	2.5794828757584912E-5	-86.69708725199123	13850.618115373392	6.336362532622652E-4
177000	-9217.61702083218	-9114.958265805724	-102.65875502645662	-9114.958265805724	4492.700668547693	1.0	2.241660628852848E-5	-88.13490889862274	33070.18464596545	6.336362532622652E-4
178000	-9215.941190931015	-9117.29816263976	-98.64302829125535	-9117.29816263976	3296.198608155587	1.0	2.9679178639920553E-5	-85.05620320769829	12956.67457015547	6.336362532622652E-4
179000	-9210.02310998111	-9116.78015090629	-93.24295907481934	-9116.78015090629	1770.8396862094237	1.0	5.341613108358657E-5	-80.4372325854014	5932.896083075468	6.336362532622652E-4
180000	-9200.056223083382	-9116.542457070838	-83.51376601254464	-9116.542457070838	647.3480101552441	1.0	1.5105557899684318E-4	-72.4736314433857	1015.0324189051479	6.336362532622652E-4
181000	-9209.409187364403	-9116.789802569847	-92.61938479455674	-9116.789802569847	1742.1773978943775	1.0	5.692161114457264E-5	-79.90009857666811	5441.5949134701195	6.336362532622652E-4
182000	-9218.168229498116	-9118.866795138134	-99.30143435998295	-9118.866795138134	3270.8754136162856	1.0	3.163460771027982E-5	-86.32282390030707	7052.600699238059	6.336362532622652E-4
183000	-9210.003298103362	-9118.196094359952	-91.80720374341053	-9118.196094359952	1632.336510074003	1.0	6.239507425357543E-5	-79.40249584278143	3972.890372256514	6.336362532622652E-4
184000	-9195.497335843702	-9115.497365978572	-79.9999698651308	-9115.497365978572	348.6264528653372	1.0	2.7644622981176496E-4	-68.64608824441676	1389.1160413160792	6.336362532622652E-4
185000	-9200.211643819184	-9118.58693456129	-81.6247092578939	-9118.58693456129	559.3136195307825	1.0	1.7191081528008284E-4	-69.57788419292437	2777.5129130360997	0.0030597132015227624
186000	-9201.94271023897	-9116.18612587401	-85.75658436496144	-9116.18612587401	688.0829151233181	1.0	1.4979745995913487E-4	-72.42591466138033	10027.647758567526	0.0047322005811150925
187000	-9200.686386269654	-9116.546371641118	-84.14001462853682	-9116.546371641118	641.4007615388202	1.0	1.500113336291124E-4	-71.0803007088462	7647.587739924272	0.0047322005811150925
188000	-9200.405877534271	-9117.405955772449	-82.99992176182184	-9117.405955772449	596.6073394462198	1.0	1.5836012715857324E-4	-70.2524108725195	5596.756534116869	0.0047322005811150925
189000	-9195.467347018892	-9118.504601081817	-76.96274593707507	-9118.504601081817	354.02075332601635	1.0	2.903310930445406E-4	-65.57296950461462	1439.5861181447433	0.007714154145393337
190000	-9197.513371050885	-9121.364703563046	-76.14866748784026	-9121.364703563046	321.71237717562053	1.0	3.1960011923640045E-4	-65.16321567438445	960.8192580186794	0.007714154145393337
191000	-9186.972883372731	-9117.972904666993	-68.99997870573813	-9117.972904666993	169.52272441368575	1.0	6.011775585622384E-4	-58.53325456929224	571.9285004576927	0.009085049503809284
192000	-9191.606237047805	-9116.842746812974	-74.76349023483156	-9116.842746812974	258.6829556473406	1.0	3.9017183359159265E-4	-64.00926607979223	762.4325175264023	0.009085049503809284
193000	-9199.11541350193	-9117.132280575297	-81.98313292663275	-9117.132280575297	435.0799159379416	1.0	2.334613260755033E-4	-68.69604639778598	9598.74253340017	0.008747152671564479
194000	-9196.985752760671	-9117.22640646913	-79.75934629154142	-9117.22640646913	396.56205929986453	1.0	2.5660663999387326E-4	-66.97670885115056	5796.086887767807	0.008747152671564479
195000	-9201.963689987471	-9122.026939553672	-79.93675043379909	-9122.026939553672	422.11003913341517	1.0	2.3135856240374754E-4	-67.5838484391598	3771.4048435067652	0.008747152671564479
196000	-9198.057334475274	-9115.574317348799	-82.48301712647557	-9115.574317348799	456.11936819112515	1.0	2.173916120244599E-4	-69.17729408221552	9779.306966389391	0.008747152671564479
197000	-9199.461109367929	-9115.837523921487	-83.62358544644053	-9115.837523921487	451.2956854458418	1.0	2.183686116221875E-4	-70.07602628444411	12454.783138239278	0.008747152671564479
198000	-9207.556142347874	-9121.645964801126	-85.91017754674724	-9121.645964801126	549.8478671881707	1.0	1.719920200950754E-4	-71.89608581263082	19858.60290693771	0.008747152671564479
199000	-9196.415744304995	-9115.680831915335	-80.73491238965983	-9115.680831915335	395.8955452850831	1.0	2.4597245451056494E-4	-67.70101875690784	7451.677744900739	0.008747152671564479
200000	-9197.944340088445	-9112.4290818592	-85.515258229245	-9112.4290818592	540.6843621276703	1.0	1.7719555632626815E-4	-71.5538677852208	18839.128666748107	0.008747152671564479
