#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoSNPs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@ePopSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoSNPs" name="distribution" x="@growthRate.t:ThiesDiscoSNPs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	CoalescentExponential	ePopSize	growthRate.
80000	-11142.566336727574	-11048.870053483839	-93.69628324373562	-11048.870053483839	1597.6322553234033	8.732099673242611E-5	1.0	-77.12184474931951	257010.04148063186	0.00472264276792253
81000	-11139.96290442718	-11047.64557439937	-92.31733002781074	-11047.64557439937	1641.6825377838604	8.659207360066285E-5	1.0	-76.24932332669104	154885.0707328309	0.00472264276792253
82000	-11139.024076248417	-11047.56751858034	-91.4565576680788	-11047.56751858034	1570.9013640113321	8.882116057478277E-5	1.0	-75.36894706372036	157951.38028926397	0.00472264276792253
83000	-11137.631363074353	-11048.976602373425	-88.65476070092868	-11048.976602373425	1263.91930470328	1.1559452063178193E-4	1.0	-73.96202292973281	39150.54851037383	0.00472264276792253
84000	-11133.860654138169	-11047.882855731074	-85.9777984070952	-11047.882855731074	1021.1870555987003	1.5216510767673857E-4	1.0	-72.75866558823522	8969.31655163329	0.00472264276792253
85000	-11132.796808761244	-11046.997927993394	-85.79888076785039	-11046.997927993394	994.1952774199881	1.394627067739625E-4	1.0	-71.8358730320582	18872.095404083833	0.00472264276792253
86000	-11142.77476112831	-11054.164101022445	-88.61066010586482	-11054.164101022445	1452.5805558612913	9.828720502380718E-5	1.0	-73.35564667587201	68695.93942715878	0.00472264276792253
87000	-11136.089571359253	-11047.900082138458	-88.18948922079501	-11047.900082138458	1110.6119542101746	1.2034638997879973E-4	1.0	-73.9855726726849	24012.94859707884	0.00472264276792253
88000	-11135.178167653838	-11048.533462237909	-86.64470541592843	-11048.533462237909	1127.1455620496843	1.203860347089289E-4	1.0	-72.2332648560232	29550.989281945018	0.00472264276792253
89000	-11135.202586635065	-11049.167300130553	-86.03528650451118	-11049.167300130553	899.8552926139208	1.5895883404396543E-4	1.0	-73.86246900342447	3150.4472812077597	0.0031791714525964965
90000	-11126.793055431035	-11048.56474184872	-78.22831358231439	-11048.56474184872	361.3635556427802	4.207921506099873E-4	1.0	-65.90434447828306	3664.111540392478	0.006560936495793812
91000	-11126.04612575717	-11048.091272564972	-77.95485319219708	-11048.091272564972	472.99095843047746	3.0190933863398164E-4	1.0	-65.76647440360844	3199.503281265928	0.006560936495793812
92000	-11130.505785744264	-11049.621552689981	-80.88423305428249	-11049.621552689981	573.4676618558489	2.3748406223033554E-4	1.0	-67.4819380908361	10771.586072967257	0.006560936495793812
93000	-11133.282783333249	-11049.374458131868	-83.90832520138156	-11049.374458131868	783.1502164132432	1.7875210058209095E-4	1.0	-69.36721718668925	33640.30155541262	0.006560936495793812
94000	-11136.913418065295	-11053.86104056364	-83.0523775016562	-11053.86104056364	863.4706524180209	1.7978940867460872E-4	1.0	-69.16854238186579	17434.51573612067	0.006560936495793812
95000	-11128.115618259093	-11045.58088697991	-82.53473127918363	-11045.58088697991	712.0504766559786	1.9026053157438332E-4	1.0	-69.09238493011401	11211.758948304021	0.006560936495793812
96000	-11130.564099917727	-11045.391221078475	-85.17287883925123	-11045.391221078475	890.4521105247461	1.5770357577688229E-4	1.0	-70.4245439623464	41386.372561728684	0.006560936495793812
97000	-11136.189989916333	-11051.21775210687	-84.97223780946223	-11051.21775210687	818.2422193559585	1.7035590730293023E-4	1.0	-70.6748165160733	26365.018586555052	0.006560936495793812
98000	-11128.148615008891	-11047.929595040563	-80.21901996832736	-11047.929595040563	620.9723992932711	2.383737633570007E-4	1.0	-67.18862382845344	7426.101855303896	0.006924829017362855
99000	-11135.134844005599	-11052.209486604403	-82.92535740119641	-11052.209486604403	693.4900461748626	2.0056653734814423E-4	1.0	-68.85774716359889	20951.60321934412	0.006924829017362855
100000	-11130.280742179068	-11048.97849577382	-81.30224640524897	-11048.97849577382	639.392818428866	2.2509845271434815E-4	1.0	-68.25195711771336	7575.309581167244	0.006924829017362855
101000	-11135.942779349336	-11051.235447648938	-84.70733170039702	-11051.235447648938	861.8783632641631	1.72284655377389E-4	1.0	-70.01674594049946	39063.58455515828	0.006924829017362855
102000	-11135.003484531357	-11046.447169168796	-88.55631536256033	-11046.447169168796	1060.0764174513438	1.285301515943944E-4	1.0	-72.35326634987725	177266.4458577624	0.006924829017362855
103000	-11143.10604662205	-11053.117639276248	-89.98840734580145	-11053.117639276248	1251.1920715221004	1.1972245831612166E-4	1.0	-74.47081097184245	89320.2854367	0.0060861708379189305
104000	-11134.284769059894	-11045.950619109766	-88.33414995012667	-11045.950619109766	1044.8742841809747	1.3447906132780068E-4	1.0	-72.64488125771942	106048.49458862258	0.00622295874148146
105000	-11137.320578594097	-11048.730311778307	-88.59026681578995	-11048.730311778307	1061.0608818393107	1.2503050999100593E-4	1.0	-72.83254003225332	113562.6397483589	0.00622295874148146
106000	-11135.212651365611	-11045.721927867284	-89.49072349832757	-11045.721927867284	1002.4117842551448	1.367775076922424E-4	1.0	-75.09849345574301	28987.300949531415	0.00622295874148146
107000	-11132.053548319387	-11046.92198408603	-85.13156423335707	-11046.92198408603	964.4098548673601	1.5366702335160078E-4	1.0	-71.65576653766205	11593.713884312137	0.005069952944132899
108000	-11135.445681610467	-11047.774951169551	-87.67073044091626	-11047.774951169551	1126.5091226423276	1.3414441770149012E-4	1.0	-73.28940440010877	28674.01723283543	0.005069952944132899
109000	-11145.704669042794	-11054.97269253067	-90.7319765121252	-11054.97269253067	1478.9454531887013	9.477073066399055E-5	1.0	-74.85556979333275	127877.4096389398	0.005069952944132899
110000	-11140.470574393416	-11046.966175228108	-93.50439916530681	-11046.966175228108	1377.8042282999675	1.0279088380938139E-4	1.0	-77.03883731353392	230494.5460528781	0.005069952944132899
111000	-11141.208545440422	-11048.553627185964	-92.65491825445791	-11048.553627185964	1428.5974673390187	1.0254167824896759E-4	1.0	-76.37909072976419	190660.2167112146	0.005069952944132899
112000	-11136.844468468258	-11048.299126703378	-88.54534176488102	-11048.299126703378	1135.648565377749	1.1909776694014104E-4	1.0	-73.23786140264767	72395.47023086608	0.00513073133934705
113000	-11135.170942420998	-11049.060475267484	-86.11046715351436	-11049.060475267484	933.9716086213406	1.5913767711152335E-4	1.0	-71.66144324583534	30682.340988922777	0.00513073133934705
114000	-11135.972262393698	-11048.284106678202	-87.68815571549625	-11048.284106678202	1149.466131245254	1.2738222369392866E-4	1.0	-73.22121380732791	31237.06209506055	0.00513073133934705
115000	-11132.108570434377	-11046.716763926823	-85.39180650755364	-11046.716763926823	948.2545314946426	1.5261384670772806E-4	1.0	-71.44725981682072	18526.646739684697	0.00513073133934705
116000	-11138.936533689206	-11050.759673937719	-88.1768597514872	-11050.759673937719	1258.9170163549	1.1273596165215415E-4	1.0	-73.43744922157491	41020.580297515175	0.00513073133934705
117000	-11137.989964568955	-11050.55020695296	-87.43975761599579	-11050.55020695296	1302.4167898226153	1.1932466762665418E-4	1.0	-72.34443827700258	58555.950052515786	0.00513073133934705
118000	-11135.590498326157	-11047.048108788451	-88.5423895377063	-11047.048108788451	1283.7556791709999	1.2045997241189433E-4	1.0	-73.44200294956508	58853.42068291675	0.00513073133934705
119000	-11133.240422202838	-11048.820322362126	-84.42009984071268	-11048.820322362126	876.775625255271	1.678732249652166E-4	1.0	-70.66998670877929	15253.004518619064	0.00513073133934705
120000	-11132.728860698764	-11045.773107037716	-86.95575366104809	-11045.773107037716	1058.8834473534916	1.4009491819629922E-4	1.0	-72.22503559199403	40665.5557627684	0.00513073133934705
121000	-11132.14321173948	-11046.359613073311	-85.78359866616827	-11046.359613073311	948.2611353185356	1.4098839772145436E-4	1.0	-71.36378606844764	29799.033707106788	0.00513073133934705
122000	-11140.317562344124	-11050.09478441647	-90.22277792765514	-11050.09478441647	1389.4709831941836	1.019100750810458E-4	1.0	-74.57263506349611	101983.01027589319	0.00513073133934705
123000	-11136.448594017054	-11047.96025647408	-88.48833754297488	-11047.96025647408	1189.2758691769857	1.2181270856080133E-4	1.0	-73.38043456753105	59297.452453732265	0.00513073133934705
124000	-11136.17344283291	-11048.116850912615	-88.0565919202954	-11048.116850912615	1224.5031405054403	1.1659817433438984E-4	1.0	-73.25358569795608	43713.99438169503	0.005170743037843317
125000	-11135.464751257905	-11047.623963067888	-87.84078819001604	-11047.623963067888	1003.4447077712692	1.348407014461676E-4	1.0	-72.85700597948188	52375.78030722769	0.005170743037843317
126000	-11133.583855373356	-11046.048391325989	-87.53546404736612	-11046.048391325989	1189.2687062949751	1.1972717455540172E-4	1.0	-72.46243840737174	57264.890578670624	0.005170743037843317
127000	-11128.977970930184	-11047.749108674421	-81.22886225576318	-11047.749108674421	612.7506566901174	2.3704045917825913E-4	1.0	-68.88509966419744	3737.5288495503164	0.005170743037843317
128000	-11131.030847459499	-11050.250666017733	-80.78018144176586	-11050.250666017733	609.4216823397836	2.3878030273395868E-4	1.0	-68.35745941234292	4044.6058136399597	0.005170743037843317
129000	-11133.212096895511	-11047.999051448045	-85.21304544746692	-11047.999051448045	868.3000007424008	1.5651021695932074E-4	1.0	-71.09243217414209	22093.320861630276	0.005170743037843317
130000	-11131.622287575949	-11049.3554947321	-82.26679284384852	-11049.3554947321	641.1810810141203	2.3180683171679638E-4	1.0	-69.1033579016158	8483.278649678407	0.005170743037843317
131000	-11132.535396596726	-11046.524534970971	-86.01086162575446	-11046.524534970971	956.2104221048934	1.5159729695777698E-4	1.0	-71.6734057166788	27443.187952603446	0.005170743037843317
132000	-11128.902560728398	-11045.95614503237	-82.94641569602695	-11045.95614503237	665.2675645693158	2.073603330398786E-4	1.0	-69.56023550115044	10599.875554854174	0.005170743037843317
133000	-11132.510148794556	-11046.633236390919	-85.87691240363692	-11046.633236390919	1070.572925986791	1.4465585875056585E-4	1.0	-71.59768064859249	25890.958655722938	0.005170743037843317
134000	-11142.660995017395	-11049.761388135199	-92.89960688219621	-11049.761388135199	1571.9885960205168	8.613384242432497E-5	1.0	-76.07991379864515	328440.3208121338	0.005170743037843317
135000	-11139.560034321878	-11048.136812088449	-91.42322223342774	-11048.136812088449	1549.367151194307	9.033332077729094E-5	1.0	-75.10473207981683	198969.63391230264	0.005170743037843317
136000	-11128.426616969382	-11046.272477336734	-82.1541396326482	-11046.272477336734	757.2861861071677	1.934256595075738E-4	1.0	-68.90066148293334	9282.586408505238	0.005170743037843317
137000	-11132.868428589385	-11048.904832016413	-83.96359657297238	-11048.904832016413	511.6940543410914	2.747778990027674E-4	1.0	-70.64621313423147	9895.157586559797	0.005170743037843317
138000	-11126.862086960871	-11046.595526738349	-80.26656022252308	-11046.595526738349	498.8014584213816	2.91810644109307E-4	1.0	-66.27785561240525	19359.80337272953	0.010320881544776145
139000	-11130.161040742156	-11049.364388211094	-80.79665253106234	-11049.364388211094	553.3514355148858	2.603359869663234E-4	1.0	-66.20617152075214	35337.22502385343	0.011499315711411634
140000	-11123.540459053404	-11045.231622170428	-78.30883688297595	-11045.231622170428	479.0276464901732	3.053368770263547E-4	1.0	-65.32648718732555	7076.8866890536365	0.010625840585753416
141000	-11132.741467870905	-11055.175742361347	-77.56572550955714	-11055.175742361347	481.47174119813207	3.1873676120900226E-4	1.0	-64.11509985634743	11303.473132694173	0.010625840585753416
142000	-11129.414271176156	-11049.653332954951	-79.76093822120511	-11049.653332954951	583.4179639732804	2.45866942739503E-4	1.0	-65.73094210893355	20175.731967831573	0.010625840585753416
143000	-11129.973901284062	-11048.600936556175	-81.37296472788758	-11048.600936556175	605.007896722106	2.3969261556176962E-4	1.0	-67.2470094650475	22207.71264533857	0.010625840585753416
144000	-11137.099685715468	-11053.056991821726	-84.0426938937411	-11053.056991821726	720.0955592330579	1.9235900565479601E-4	1.0	-68.77269956940279	69719.40639572583	0.010625840585753416
145000	-11133.341603714449	-11046.869801535344	-86.47180217910534	-11046.869801535344	755.9120120511897	1.8727912725260276E-4	1.0	-70.67671227329414	117872.32243913531	0.009774268831432842
146000	-11133.343332329901	-11050.320593730565	-83.02273859933723	-11050.320593730565	651.7398001432941	2.1197503806157623E-4	1.0	-67.85279800192943	63083.08815325824	0.009774268831432842
147000	-11133.582897210883	-11049.955753875956	-83.6271433349267	-11049.955753875956	720.0033416351687	1.99707101934928E-4	1.0	-68.16138330033279	84797.34437702091	0.010017674276830424
148000	-11143.852712561345	-11059.359046150252	-84.4936664110934	-11059.359046150252	744.0056159137525	1.8064323014556078E-4	1.0	-68.60690990078334	129181.69611184261	0.011270015439485526
149000	-11140.1808199433	-11049.740678113936	-90.44014182936372	-11049.740678113936	814.9665554894335	1.6190125257839973E-4	1.0	-73.11369203829234	545069.4354877054	0.011270015439485526
150000	-11136.856470728597	-11048.954580928745	-87.90188979985267	-11048.954580928745	805.7917102651381	1.7453080213094576E-4	1.0	-70.8534188881429	412788.06925492664	0.011270015439485526
151000	-11139.497686129249	-11052.058799292028	-87.4388868372202	-11052.058799292028	808.8391852494851	1.6980867266380438E-4	1.0	-70.33334703795641	437030.5929103034	0.011270015439485526
152000	-11137.51999215076	-11051.735749425581	-85.7842427251779	-11051.735749425581	742.6348166531512	1.756838657914554E-4	1.0	-69.89500577518454	129502.52124643985	0.011270015439485526
153000	-11137.711155693796	-11050.374493004252	-87.33666268954467	-11050.374493004252	755.5707220796987	2.025890895140266E-4	1.0	-70.65541088683861	285909.7746407288	0.012464749608446873
154000	-11137.677170968947	-11046.259477130321	-91.41769383862635	-11046.259477130321	777.8470484378297	1.7422199359912673E-4	1.0	-74.24830110909737	465828.34811662737	0.012464749608446873
155000	-11140.913508011588	-11047.19144854159	-93.72205946999897	-11047.19144854159	785.8806155375349	1.7668539118800315E-4	1.0	-76.72093157638152	393685.50451838155	0.012464749608446873
156000	-11132.092111357531	-11051.493810070235	-80.59830128729622	-11051.493810070235	514.3896847432846	2.745161313258107E-4	1.0	-66.10739671618909	31986.98355570393	0.012464749608446873
157000	-11129.965560302388	-11049.76718115291	-80.19837914947759	-11049.76718115291	508.10088623769514	2.9337942425110476E-4	1.0	-65.78494224450654	29602.57616157429	0.012464749608446873
158000	-11126.39848774454	-11053.168289042746	-73.23019870179469	-11053.168289042746	321.99995735279015	4.963912777354659E-4	1.0	-61.03399015424987	3224.0300293509817	0.012492186797015914
159000	-11122.554227057384	-11048.828518158252	-73.72570889913186	-11048.828518158252	293.54633827094915	4.7069906780968987E-4	1.0	-61.803667175367316	2450.903816733435	0.012751728616743702
160000	-11122.66137635784	-11048.852930540514	-73.80844581732784	-11048.852930540514	332.1464354403095	4.437376430691301E-4	1.0	-61.696572915548344	2963.2009213731067	0.01330321076784613
161000	-11127.499874104184	-11053.401649102818	-74.09822500136623	-11053.401649102818	300.5289478836003	4.903477681032813E-4	1.0	-61.0544481232492	7524.225307398589	0.014721498617714102
162000	-11124.587408712003	-11049.539814610102	-75.04759410190121	-11049.539814610102	291.2702393269728	5.035341312204344E-4	1.0	-61.769861040115686	9507.103806435834	0.01609542217665269
163000	-11126.350538628805	-11052.398709623172	-73.95182900563341	-11052.398709623172	295.2193173513448	4.53960810183704E-4	1.0	-61.29628324676762	5103.119326188342	0.01609542217665269
164000	-11124.552769622904	-11052.352563790046	-72.20020583285883	-11052.352563790046	277.3913299612625	5.284086808053691E-4	1.0	-59.40485867286114	5868.4238153928845	0.018161730110911795
165000	-11123.505988161474	-11050.8842781276	-72.62171003387394	-11050.8842781276	281.82791771143087	5.269115903421187E-4	1.0	-59.44065697141015	8630.344993266028	0.018392131171931753
166000	-11132.802553859467	-11058.821529597777	-73.98102426169044	-11058.821529597777	303.3724023149756	4.7977575062163765E-4	1.0	-60.99659945010551	7089.793605433843	0.018392131171931753
167000	-11127.999620514067	-11050.187277818657	-77.81234269541002	-11050.187277818657	399.2941311875298	3.6756322222042924E-4	1.0	-63.269648981195296	33680.70535812357	0.018392131171931753
168000	-11125.264899129668	-11050.023950975617	-75.24094815405157	-11050.023950975617	308.69727979832135	4.581930812871623E-4	1.0	-61.38112544199295	17014.29937046638	0.018392131171931753
169000	-11123.72591430912	-11048.142405520612	-75.58350878850754	-11048.142405520612	337.0924053649564	4.33784098145871E-4	1.0	-61.759907492042	16409.045117424557	0.018392131171931753
170000	-11134.650061396856	-11056.024378990265	-78.62568240659063	-11056.024378990265	450.41641208519906	3.34126239030548E-4	1.0	-64.23543369056355	28922.741856721546	0.013846299587234656
171000	-11132.511459367825	-11051.833248222085	-80.67821114574036	-11051.833248222085	528.4710833611797	2.5904863142962544E-4	1.0	-66.16725751375944	32633.29600753537	0.013846299587234656
172000	-11132.154212935415	-11052.323896865115	-79.83031607029926	-11052.323896865115	539.8768485381166	2.825136385941487E-4	1.0	-65.12042090288394	39816.23136954661	0.013846299587234656
173000	-11126.78716449714	-11047.054260513107	-79.7329039840328	-11047.054260513107	582.0775736192435	2.4247687004859026E-4	1.0	-65.61617846861864	22003.696467921596	0.010608557701264953
174000	-11131.329765890026	-11052.265362826683	-79.06440306334225	-11052.265362826683	554.5974357432491	2.5640231281602767E-4	1.0	-65.6895632694341	10479.168422188435	0.008625641718514293
175000	-11131.618776121511	-11052.428609667817	-79.19016645369537	-11052.428609667817	623.4970898031191	2.5009324762015214E-4	1.0	-65.99440126725379	8761.28380394571	0.007774363038876547
176000	-11134.40268436411	-11053.610306781344	-80.79237758276652	-11053.610306781344	538.9838327567766	2.620210416217459E-4	1.0	-67.11858229019036	14131.022435895247	0.007774363038876547
177000	-11129.151770978402	-11049.302671887861	-79.84909909054186	-11049.302671887861	601.5201824289883	2.2880066125081816E-4	1.0	-66.6100085534437	9149.212388554035	0.007774363038876547
178000	-11130.947475827534	-11046.364481695888	-84.58299413164531	-11046.364481695888	801.9886310887194	1.783061555254321E-4	1.0	-69.78117375140745	43658.484581010714	0.007774363038876547
179000	-11130.598229806268	-11047.562600904783	-83.03562890148594	-11047.562600904783	788.7593205241574	1.8738376461101342E-4	1.0	-68.7048238939594	27258.959832462144	0.007774363038876547
180000	-11133.994207469874	-11052.003257088765	-81.99095038110916	-11052.003257088765	715.3330963073332	1.9089478845681272E-4	1.0	-67.55088947761529	30405.945478015026	0.007774363038876547
181000	-11128.653883822491	-11045.869501344476	-82.78438247801593	-11045.869501344476	754.7027790613365	1.8975402122489734E-4	1.0	-68.3802878455869	29331.789482885255	0.007774363038876547
182000	-11136.646061903917	-11050.51956695802	-86.1264949458972	-11050.51956695802	847.6992233371658	1.704627722053966E-4	1.0	-70.99973271871355	60421.16683963995	0.007774363038876547
183000	-11135.186255338642	-11048.383113597738	-86.80314174090407	-11048.383113597738	765.9623340339448	1.930147244449532E-4	1.0	-71.62190725281965	63803.736139418485	0.007774363038876547
184000	-11133.287690853449	-11049.624568054112	-83.66312279933754	-11049.624568054112	692.6439094089994	2.1664069996963983E-4	1.0	-69.34466868033213	26923.037098234323	0.009280619783312155
185000	-11130.477788455837	-11048.992237693737	-81.48555076209975	-11048.992237693737	612.5569090704491	2.360229009202093E-4	1.0	-67.58338679026166	17755.443956009414	0.009280619783312155
186000	-11123.229147668253	-11048.051032859621	-75.1781148086326	-11048.051032859621	326.39554558697273	4.5797734152615933E-4	1.0	-62.95738749240795	3304.401987020301	0.009280619783312155
187000	-11123.377985467547	-11048.952784977138	-74.42520049040863	-11048.952784977138	309.14926602339506	4.7588750373943193E-4	1.0	-62.97404383323341	1530.6008327697025	0.010032690385681053
188000	-11129.827339356289	-11052.895979622212	-76.93135973407688	-11052.895979622212	452.349190314419	3.3877961658444424E-4	1.0	-64.0334364332665	6503.936126802435	0.010629873951788743
189000	-11126.93792750407	-11051.685005681562	-75.25292182250763	-11051.685005681562	349.15673018720446	4.1462138783677626E-4	1.0	-61.95175733428562	9733.152105383391	0.014035792896783583
190000	-11123.388797005962	-11048.63394136048	-74.75485564548173	-11048.63394136048	321.6145350930483	4.1627051661774446E-4	1.0	-61.6846413821833	7725.9715062182595	0.014035792896783583
191000	-11123.30997919831	-11048.960027954301	-74.3499512440087	-11048.960027954301	331.5755621231085	4.3378331538660846E-4	1.0	-61.47935360486937	6327.9159746833275	0.014035792896783583
192000	-11125.84061880823	-11049.492849629107	-76.34776917912264	-11049.492849629107	374.2289800912212	3.9181189302276445E-4	1.0	-62.93894135604479	10839.54624674148	0.014035792896783583
193000	-11129.149761996403	-11052.507139462472	-76.64262253393117	-11052.507139462472	350.53155901054674	4.018732264331804E-4	1.0	-64.00317331951004	5021.971206880397	0.014035792896783583
194000	-11122.6019306563	-11048.375701466732	-74.22622918956702	-11048.375701466732	316.9826549827411	4.682067056399448E-4	1.0	-62.14639259079086	2869.7069360325495	0.014035792896783583
195000	-11122.303597271313	-11048.426076177097	-73.87752109421618	-11048.426076177097	336.01729401219194	4.3265275070731234E-4	1.0	-61.02298587107058	6227.086307790374	0.014035792896783583
196000	-11132.542789660514	-11053.212313356707	-79.33047630380678	-11053.212313356707	575.7197767512687	2.652800322035286E-4	1.0	-64.92831521612106	29271.079936258513	0.0120219486763887
197000	-11132.18668255956	-11049.799898610621	-82.38678394893984	-11049.799898610621	598.9538638060177	2.2928348440501701E-4	1.0	-66.9259694809462	84373.50040027805	0.0120219486763887
198000	-11132.668254601153	-11051.14707094686	-81.52118365429388	-11051.14707094686	597.745409453551	2.3596247703998216E-4	1.0	-66.2895552107866	67092.17039257045	0.0120219486763887
199000	-11136.299237819358	-11055.079724318335	-81.21951350102275	-11055.079724318335	510.15759074857874	2.5787024379826103E-4	1.0	-67.30046769158662	18056.120577075202	0.0120219486763887
200000	-11126.300432963146	-11046.671880446995	-79.6285525161507	-11046.671880446995	517.8116046435606	2.8797816701350197E-4	1.0	-65.90947469904263	14783.638316349432	0.011889167741391066
201000	-11135.335960487771	-11050.042015056366	-85.29394543140502	-11050.042015056366	599.286224220206	2.347674641588413E-4	1.0	-69.42188263830072	127294.84706398388	0.011889167741391066
202000	-11129.491184386688	-11046.77981755456	-82.71136683212838	-11046.77981755456	619.019924751804	2.2815235149060346E-4	1.0	-67.55203671488242	62412.98522028947	0.011889167741391066
203000	-11125.29657287816	-11047.52365958005	-77.77291329810912	-11047.52365958005	399.08836955510634	3.432634390897131E-4	1.0	-64.1203097831404	13832.857604320598	0.011889167741391066
204000	-11127.706176894419	-11053.504154124934	-74.2020227694855	-11053.504154124934	356.8384575328557	4.1262930300236774E-4	1.0	-61.55752511375833	5047.741364509401	0.011889167741391066
205000	-11126.13854411489	-11047.069452077676	-79.06909203721499	-11047.069452077676	461.0654594392712	2.976951264365011E-4	1.0	-64.98491897912378	21297.69409114544	0.012425910380892774
206000	-11127.094873444436	-11047.230586057001	-79.86428738743497	-11047.230586057001	451.75937314071996	3.0938117307241226E-4	1.0	-65.6728932216786	23708.80944423877	0.011604050365990881
207000	-11135.434166389776	-11052.676050824502	-82.75811556527394	-11052.676050824502	678.4388149013031	2.2417448150954111E-4	1.0	-67.6054348435039	61999.92910625762	0.011604050365990881
208000	-11132.149901456021	-11053.567846573806	-78.58205488221519	-11053.567846573806	524.6864415864675	2.567467366667602E-4	1.0	-64.44319221015985	22495.497810615976	0.011604050365990881
209000	-11131.650414908767	-11050.163367649686	-81.48704725908078	-11050.163367649686	597.7707747405343	2.487465295333422E-4	1.0	-66.50967765114797	52030.085977437375	0.011604050365990881
210000	-11129.574053371827	-11052.197420299835	-77.37663307199236	-11052.197420299835	448.0961160785377	3.144794844359916E-4	1.0	-63.59606395754863	15721.381019736775	0.011604050365990881
211000	-11128.439000270335	-11047.931222886698	-80.50777738363699	-11047.931222886698	573.5610811129977	2.4770980554769364E-4	1.0	-66.32940354211044	23403.438781431032	0.009866160902422816
212000	-11131.909258609392	-11050.953400960285	-80.95585764910786	-11050.953400960285	601.7681687693184	2.3030992817760988E-4	1.0	-66.72013321292582	24784.87437063051	0.009866160902422816
213000	-11133.012387036351	-11051.097923204292	-81.91446383206024	-11051.097923204292	606.7080956896425	2.3059115532973862E-4	1.0	-67.53183615325715	28706.879713596747	0.009866160902422816
214000	-11132.351924349883	-11048.311366342488	-84.04055800739415	-11048.311366342488	729.3105159178803	2.0006756624598728E-4	1.0	-68.63922661489	79506.63831688641	0.009866160902422816
215000	-11129.48440757497	-11048.330288546522	-81.1541190284484	-11048.330288546522	636.4379364793732	2.2854639949904828E-4	1.0	-67.42854872876346	14881.75029234166	0.008140036728739253
216000	-11133.821168959827	-11054.57609441357	-79.24507454625561	-11054.57609441357	509.3158467215553	2.701219081622923E-4	1.0	-65.52199794273834	14843.769282336949	0.010035931243158575
217000	-11127.62434835934	-11049.834324356023	-77.79002400331765	-11049.834324356023	463.957931201342	3.1744899626597967E-4	1.0	-64.6477121258346	8304.6489646628	0.010035931243158575
