# BEAST v1.8.3
# Generated Mon Apr 25 19:05:58 EDT 2016 [seed=1461625546558]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
113000	-13996.425965385435	-4.403569615309029	-13992.022395770126	16.12846350007014	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.232520175974324E-5	5.2325201759743235E-5	-13992.022395770126	0.0	-6.336524677836394
114000	-13996.302478348489	-4.989182459341426	-13991.313295889147	27.107702651606772	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.05243901604892E-5	2.05243901604892E-5	-13991.313295889147	0.0	-7.656623500292752
115000	-13996.841415125866	-4.401049310641296	-13992.440365815224	15.36501630509511	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.913428034672036E-5	5.913428034672035E-5	-13992.440365815224	0.0	-6.247931453409192
116000	-13995.663840623698	-4.21474849282927	-13991.449092130868	13.946868102311951	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.8634546137382024E-5	5.8634546137382024E-5	-13991.449092130868	0.0	-6.0100027397065725
117000	-13997.292608009871	-5.5773455705348045	-13991.715262439337	31.612308476266744	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.799148361000392E-5	1.799148361000392E-5	-13991.715262439337	0.0	-8.396300938420971
118000	-13995.984648227828	-4.697506665303199	-13991.287141562525	23.4454251641781	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3114500065382354E-5	3.3114500065382354E-5	-13991.287141562525	0.0	-7.042217187369661
119000	-13996.861201833528	-5.188256963555784	-13991.672944869972	31.148614434201672	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4219470093213782E-5	1.4219470093213783E-5	-13991.672944869972	0.0	-8.108804148952308
120000	-13999.214990377344	-5.601483724829336	-13993.613506652515	31.374156898481694	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0773929515734971E-5	1.077392951573497E-5	-13993.613506652515	0.0	-8.685423411517139
121000	-13995.608293877665	-4.926102287123002	-13990.682191590542	29.337511867839137	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.077186209559467E-5	2.077186209559467E-5	-13990.682191590542	0.0	-7.614748684819882
122000	-13996.371183940199	-4.728807805175493	-13991.642376135023	24.832137828558633	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8490128478310443E-5	1.8490128478310443E-5	-13991.642376135023	0.0	-7.405019928873384
123000	-13996.376654947011	-4.2046999464170955	-13992.171955000595	15.276433843610922	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.9365943430356245E-5	2.9365943430356245E-5	-13992.171955000595	0.0	-6.413471353323932
124000	-13995.267545548575	-4.475050403573589	-13990.792495145002	22.00309598273749	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.7700989877190425E-5	2.770098987719042E-5	-13990.792495145002	0.0	-6.876729228680145
125000	-13996.453356498594	-5.00664345204094	-13991.446713046553	28.08805034202128	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.7601831520506482E-5	1.7601831520506482E-5	-13991.446713046553	0.0	-7.768862044694033
126000	-13996.584310573258	-4.702717034599143	-13991.88159353866	23.05266047523097	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.923490293935255E-5	3.9234902939352544E-5	-13991.88159353866	0.0	-6.951233413030088
127000	-13995.747235008303	-4.75745680323788	-13990.989778205065	25.323957712112524	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.8757807434321643E-5	2.8757807434321646E-5	-13990.989778205065	0.0	-7.209991707639805
128000	-13998.564153858273	-5.3872647294242855	-13993.176889128848	29.216499890805206	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2572685299888466E-5	1.2572685299888466E-5	-13993.176889128848	0.0	-8.356389444979072
129000	-13995.619430445346	-4.346015203030237	-13991.273415242315	19.584920936539806	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5832510825999162E-5	2.5832510825999162E-5	-13991.273415242315	0.0	-6.731140128669253
130000	-13998.143717952018	-4.422835075869147	-13993.720882876149	12.22729225968047	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.030680700548978E-5	4.030680700548978E-5	-13993.720882876149	0.0	-6.39409958617249
131000	-13998.89529495121	-5.586063575575642	-13993.309231375633	28.465298339670916	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4032194096721457E-5	1.4032194096721457E-5	-13993.309231375633	0.0	-8.496783245438525
132000	-13997.299148747954	-5.660503883718236	-13991.638644864235	33.44315939915236	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1574697861415852E-5	2.1574697861415852E-5	-13991.638644864235	0.0	-8.409082842354234
133000	-13996.504416313282	-5.580124905978112	-13990.924291407304	36.22012753244561	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.833491023303496E-5	1.833491023303496E-5	-13990.924291407304	0.0	-8.440508441355146
134000	-13995.569078090999	-4.043239391051368	-13991.525838699949	12.975708159216609	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.831350844709934E-5	3.831350844709934E-5	-13991.525838699949	0.0	-6.026677342985445
135000	-13995.69047126801	-4.4634279851039445	-13991.227043282906	19.483508855746667	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.733505386427383E-5	3.733505386427382E-5	-13991.227043282906	0.0	-6.657411681514919
136000	-13996.063696373714	-5.097639597062485	-13990.966056776651	29.799261244099487	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1009277956267125E-5	2.1009277956267122E-5	-13990.966056776651	0.0	-7.793823866974436
137000	-13996.964848412972	-5.896966061876649	-13991.067882351095	39.120964248267605	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4926677392089016E-5	1.4926677392089015E-5	-13991.067882351095	0.0	-8.903741025406745
138000	-13996.486229898239	-5.17215661599057	-13991.314073282249	29.106452290773774	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.430202037794343E-5	2.430202037794343E-5	-13991.314073282249	0.0	-7.78641621137897
139000	-14001.539964719292	-6.312584619480919	-13995.22738009981	27.64536539475165	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.0068719805350115E-5	3.0068719805350115E-5	-13995.22738009981	0.0	-8.845335185881492
140000	-13995.478954428692	-4.65799324163069	-13990.820961187062	24.648366581410535	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4797269100016514E-5	2.4797269100016514E-5	-13990.820961187062	0.0	-7.172959396185552
141000	-13996.961469399359	-4.328243334223124	-13992.633226065136	11.554324555998587	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.232106934016088E-5	6.232106934016088E-5	-13992.633226065136	0.0	-6.0260414092117776
142000	-13997.493713695842	-4.642532057498988	-13992.851181638343	16.248669206230698	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.524029658932303E-5	4.524029658932302E-5	-13992.851181638343	0.0	-6.676186416405786
143000	-13997.415854104776	-4.759105912815854	-13992.656748191961	22.440320712263365	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.380287660161017E-5	4.380287660161017E-5	-13992.656748191961	0.0	-6.941852956411547
144000	-13995.804087633314	-4.594235536629545	-13991.209852096685	21.52488090059363	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.9672273798523662E-5	2.9672273798523662E-5	-13991.209852096685	0.0	-6.95794325915106
145000	-13994.970251037028	-3.993216740462741	-13990.977034296566	13.264802592903155	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.9953066275570456E-5	3.9953066275570456E-5	-13990.977034296566	0.0	-5.957284625452842
146000	-13995.470129319005	-4.352476469365736	-13991.117652849638	17.978513887250344	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.654620925922881E-5	3.654620925922881E-5	-13991.117652849638	0.0	-6.518419682672013
147000	-13996.977821770684	-5.442528059797059	-13991.535293710887	30.968701485891756	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.181379792878501E-5	2.181379792878501E-5	-13991.535293710887	0.0	-8.148050237783405
148000	-13996.697663837338	-4.2773783322249095	-13992.420285505113	11.212609331204328	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.204354668378514E-5	7.204354668378514E-5	-13992.420285505113	0.0	-5.876015642711247
149000	-13994.964481277824	-4.345871319276677	-13990.618609958548	20.995700559154812	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.8331447605829853E-5	2.8331447605829853E-5	-13990.618609958548	0.0	-6.709133971214181
150000	-13996.52735896514	-4.450633719593936	-13992.076725245546	23.504552434935643	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6211300390710788E-5	1.6211300390710788E-5	-13992.076725245546	0.0	-7.1603893253639965
151000	-13995.504997455133	-4.662472007596082	-13990.842525447537	24.60537215821042	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.478609792266215E-5	2.4786097922662152E-5	-13990.842525447537	0.0	-7.177231981765973
152000	-13997.105970362514	-4.792885994852112	-13992.313084367663	20.337096105866827	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.7610305497447036E-5	3.7610305497447036E-5	-13992.313084367663	0.0	-7.020829142397341
153000	-13998.44972138947	-6.160218243230922	-13992.28950314624	35.08731964967309	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4826752103633043E-5	1.4826752103633042E-5	-13992.28950314624	0.0	-9.139073799834286
154000	-13995.3755470017	-4.557610962261096	-13990.817936039439	25.076150341148896	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0601792241661642E-5	2.0601792241661642E-5	-13990.817936039439	0.0	-7.1717928259520525
155000	-13996.303150085287	-4.653270013128864	-13991.649880072158	22.794089840690773	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.860297569746312E-5	3.860297569746312E-5	-13991.649880072158	0.0	-6.90312748717417
156000	-13998.017512324024	-5.117496414545577	-13992.90001590948	28.79030451424308	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.648646128607741E-5	3.648646128607741E-5	-13992.90001590948	0.0	-7.512170825692372
157000	-13995.720442400843	-4.225886129584146	-13991.494556271258	14.184793160408649	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.360239549566153E-5	4.360239549566153E-5	-13991.494556271258	0.0	-6.191759557451487
158000	-13997.935070348209	-4.061811448173396	-13993.873258900036	16.130911329904784	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8677051018746578E-5	1.8677051018746578E-5	-13993.873258900036	0.0	-6.525153054864744
159000	-13997.531345459549	-4.517268919337883	-13993.01407654021	13.80808463215153	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.872498558720592E-5	4.872498558720593E-5	-13993.01407654021	0.0	-6.438758035686116
160000	-13996.007458846158	-4.096927553877087	-13991.91053129228	6.6985106977515105	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.61179251777189E-5	8.61179251777189E-5	-13991.91053129228	0.0	-5.345900730297999
161000	-13997.14271547365	-6.370616120739035	-13990.772099352911	47.61013670924991	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4999430844867837E-5	1.4999430844867837E-5	-13990.772099352911	0.0	-9.463258316583776
162000	-13996.96878883557	-4.022404354602765	-13992.946384480967	20.886547514562416	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.444861744034411E-5	1.4448617440344112E-5	-13992.946384480967	0.0	-6.7217386240386725
163000	-13996.841347388981	-6.1108898730089285	-13990.730457515972	46.61459393073666	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0785890497677161E-5	1.0785890497677161E-5	-13990.730457515972	0.0	-9.358184686624487
164000	-13995.135000967352	-4.242481509438471	-13990.892519457913	17.14835263275656	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.6963035621273955E-5	3.696303562127396E-5	-13990.892519457913	0.0	-6.375223147717219
165000	-13995.37753414949	-4.320270474981406	-13991.057263674507	17.593629221702468	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.9398961926874266E-5	3.939896192687427E-5	-13991.057263674507	0.0	-6.434752014828289
166000	-13995.821173386972	-3.9980375106762027	-13991.823135876295	6.739928361374181	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.364130744176867E-5	7.364130744176868E-5	-13991.823135876295	0.0	-5.323652634316414
167000	-13996.420213889907	-3.991499388808256	-13992.428714501099	7.3956147009921365	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.199034498598158E-5	6.199034498598158E-5	-13992.428714501099	0.0	-5.46075496039639
168000	-13997.511064483635	-4.2547199127247985	-13993.25634457091	8.994387844001668	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.409233826549917E-5	6.409233826549916E-5	-13993.25634457091	0.0	-5.828752832825858
169000	-13998.761609964899	-5.072003553760273	-13993.689606411139	22.32722512757993	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.271705633242836E-5	4.2717056332428364E-5	-13993.689606411139	0.0	-7.283995339902846
170000	-13996.948600446538	-4.845643184923937	-13992.102957261613	21.309327936524173	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.300022052463058E-5	3.300022052463058E-5	-13992.102957261613	0.0	-7.163990382596645
171000	-13996.705767141637	-4.449351750675606	-13992.25641539096	18.91101886048857	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.327545787208471E-5	2.327545787208471E-5	-13992.25641539096	0.0	-6.883584922240428
172000	-14000.5750448508	-9.922369441631165	-13990.65267540917	88.9440448140868	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.977724080189046E-6	5.977724080189046E-6	-13990.65267540917	0.0	-13.789356018800103
173000	-13996.22759356557	-4.333369320423499	-13991.894224245147	14.72044540894508	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.1460214883397296E-5	4.146021488339729E-5	-13991.894224245147	0.0	-6.35109432672695
174000	-13997.781790101762	-4.353709982025508	-13993.428080119736	9.597848941574984	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.43897196172097E-5	7.43897196172097E-5	-13993.428080119736	0.0	-5.881963770241197
175000	-13997.213499996384	-4.294240567094351	-13992.919259429289	6.86935268576418	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.305389100517304E-4	1.305389100517304E-4	-13992.919259429289	0.0	-5.343375199433405
176000	-13998.390410316193	-4.51293768804542	-13993.877472628148	3.2913063278915518	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.9653130858991025E-4	1.9653130858991025E-4	-13993.877472628148	0.0	-5.0080880779404
177000	-13995.568365768286	-4.8132109945700865	-13990.755154773715	27.162067960667873	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3178573224058468E-5	2.3178573224058468E-5	-13990.755154773715	0.0	-7.40928634277267
178000	-13996.027483020347	-5.332362275270635	-13990.695120745077	34.61478837446887	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.7993049089286007E-5	1.7993049089286007E-5	-13990.695120745077	0.0	-8.17621432625733
179000	-13995.633947042892	-4.024311091166665	-13991.609635951725	12.256139562729597	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.0197578875912355E-5	4.019757887591236E-5	-13991.609635951725	0.0	-5.956044260062236
180000	-13997.082924538385	-4.468710166951996	-13992.614214371433	15.686534861251298	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.262767873987628E-5	3.2627678739876285E-5	-13992.614214371433	0.0	-6.652183674624696
181000	-13996.374948658624	-4.752176047355902	-13991.622772611268	22.943630588282243	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.4628709784925944E-5	3.4628709784925944E-5	-13991.622772611268	0.0	-7.0678419359973885
182000	-13998.147727273277	-7.310492600834831	-13990.837234672443	61.13654236851354	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.775716006493053E-6	7.775716006493053E-6	-13990.837234672443	0.0	-10.857433361367875
183000	-13997.286537669514	-3.78801981902122	-13993.498517850492	14.50966512138078	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0122709171057085E-5	2.0122709171057085E-5	-13993.498517850492	0.0	-6.1455749672117665
184000	-13996.772469881369	-4.272069518697422	-13992.500400362671	4.533554720565414	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3215740423864767E-4	1.3215740423864764E-4	-13992.500400362671	0.0	-5.1135579134082905
185000	-13995.15838857556	-4.052753909385568	-13991.105634666175	9.097044524193578	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.382950924074053E-5	7.382950924074053E-5	-13991.105634666175	0.0	-5.519104269991754
186000	-13998.515687432793	-4.863072715158914	-13993.652614717634	21.873148374774686	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.801413571993524E-5	4.8014135719935254E-5	-13993.652614717634	0.0	-6.9931638438443615
187000	-13996.911374598927	-5.382427798823427	-13991.528946800103	31.1659697620484	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.409393231998503E-5	2.409393231998503E-5	-13991.528946800103	0.0	-8.036038790635008
188000	-14000.425756517203	-7.330229799860505	-13993.095526717343	41.52593589305417	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6352909332491452E-5	1.6352909332491452E-5	-13993.095526717343	0.0	-10.354611515708505
189000	-13997.417018576069	-4.267199616084638	-13993.149818959984	10.600927942302611	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.980452958290386E-5	4.980452958290386E-5	-13993.149818959984	0.0	-6.049897930302723
190000	-13995.983371083668	-5.218480526790402	-13990.764890556879	32.642318927053346	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.9185401965521158E-5	1.918540196552116E-5	-13990.764890556879	0.0	-8.00201675164956
191000	-13997.094598583084	-5.075435181140552	-13992.019163401943	26.275052075109784	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8234094329344945E-5	1.823409432934495E-5	-13992.019163401943	0.0	-7.797270928034263
192000	-13995.691892395027	-3.9810721427206275	-13991.710820252307	14.439966979003332	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.9537777183175365E-5	2.9537777183175368E-5	-13991.710820252307	0.0	-6.144580764495359
193000	-13996.7981897144	-4.179720579534514	-13992.618469134866	16.42356920911814	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3387659442547692E-5	2.3387659442547692E-5	-13992.618469134866	0.0	-6.537811027698557
194000	-13995.035423440251	-4.415906640371263	-13990.61951679988	22.846553343843304	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4512429712266616E-5	2.451242971226662E-5	-13990.61951679988	0.0	-6.893834146399492
